Time,Month,Day,Hour,PJM_AP,PJM_ATSI,PJM_COMD,PJM_Dom,PJM_EMAC,PJM_PENE,PJM_SMAC,PJM_WMAC,PJM_West
73,1,4,2,7264.96268902608,8286.95410032371,11200.7313597435,21472.0546592989,20119.3536128866,2386.20835739073,10260.8762995736,8271.77620988093,27360.3358303684
74,1,4,3,7508.55128406182,8579.76209319329,11173.216832536,21842.3705443094,20857.3189397931,2519.14430573726,10723.2194193061,8711.34489752132,28230.0056289122
75,1,4,4,7901.2842877946,9072.22893349049,11322.8206964059,22287.3084101938,22205.5345248558,2722.70219491796,11519.7488305807,9403.7041933856,29681.2419649528
76,1,4,5,8150.70234392878,9548.23122743271,11905.7518605247,22676.5251914029,23037.6366316511,2822.75964492148,11762.422732518,9767.92695497258,30654.7806399387
77,1,4,6,8116.17190041307,9634.61428512249,12856.7044810537,22521.1876554191,22937.1504178501,2829.2281686619,11536.9050327259,9712.31662755649,30949.3488151577
78,1,4,7,8126.30716129472,9747.71948614113,13386.7926166564,21994.6377896289,22734.4144563638,2836.73147939274,11241.4120459002,9660.32190639461,31080.8273358433
79,1,4,8,8111.97801762563,9842.85324435759,13448.2041684936,21486.0087011581,22494.0780369933,2838.84515155237,10659.0139110965,9680.14740125103,31210.3599160664
80,1,4,9,8081.34096932,9913.2273695484,13500.0713390598,21010.231816875,22422.3970453137,2822.13716933877,10277.8090014531,9599.075520316,31079.0654331455
81,1,4,10,8024.52461825712,9916.31396288635,13472.8051061063,20648.906324103,22195.4155462511,2812.18985976454,10182.6956748949,9534.31317012468,30916.5898157505
82,1,4,11,7916.40166930848,9946.45756931292,13403.5564238844,20426.9039903369,21951.4764967079,2795.30322936129,10385.431065873,9522.00037319007,30709.6948086145
83,1,4,12,7894.71362676594,9868.19732855522,13355.1567165693,20327.1700359782,22247.6255560804,2756.78809640578,10385.9259810423,9454.10718575247,30356.6508782723
84,1,4,13,7866.07160350208,9819.78675529271,13367.0780245028,20467.4101061729,22770.1845440818,2708.58332914409,10574.2813940436,9370.43707166385,30161.2905098946
85,1,4,14,7916.36520098898,9875.16681854787,13332.307750305,20826.0326005103,23851.053513793,2722.86720403856,10991.9640078999,9553.89839846532,30383.9181437507
86,1,4,15,8161.26196670327,10188.5440497104,13419.4462986978,21366.5502375654,25306.7056094849,2807.6014954572,11650.8446760928,9886.43495054478,31155.5878934941
87,1,4,16,8143.12154984227,10354.1209386254,13979.4072040038,21426.2169866293,25532.3497444967,2846.03945913738,11629.4452259657,9742.27720686831,31472.9280054132
88,1,4,17,8017.56991997701,10211.2134478158,14787.6922068925,21208.3452181322,25364.9243644454,2795.48171998024,11431.7059619762,9564.22882417158,31009.5406335526
89,1,4,18,7868.32608234178,10000.7012023955,14759.5600410242,20894.4258190721,24763.2780888211,2752.41868264294,11042.2179074121,9252.05530756439,30485.6180596629
90,1,4,19,7513.67123703765,9657.64804979859,14639.0375148902,20350.3858338194,23638.6765190098,2649.57261487615,10499.6115882963,8825.3807509289,29571.1343161561
91,1,4,20,7168.40167006336,9141.41680903174,14355.4659325613,19721.383063355,22115.2794546105,2503.44923345359,9733.74700170481,8321.84376125225,28241.4786959894
92,1,4,21,6859.21502940808,8722.01259398653,13814.9505715046,19123.8631792383,20517.0055679455,2383.45943380941,9042.11921145716,7946.13816000317,26892.91461458
93,1,4,22,6563.14933492717,8345.45287384817,13037.6457393795,18662.706882941,19259.7673248554,2323.12014683273,8394.35979186715,7694.2802531015,26020.2992404492
94,1,4,23,6471.21400831426,8145.92202476702,12293.1242445374,18428.3018141759,18510.539846428,2258.92115441844,8086.23758609291,7515.01476037622,25516.442098639
95,1,4,24,6400.05648282468,8059.20276610671,11766.6360289705,18335.1170027757,18007.2101767139,2231.33229357776,7994.26144457272,7479.48095044408,25180.6869137979
96,1,5,1,6439.10381598831,7997.61647234057,11406.6174958284,18348.8729454198,17787.2129713369,2230.97650424127,8060.19055613991,7492.19256322729,25085.2771725713
97,1,5,2,6483.47787884501,8129.74656966868,11182.1881919097,18609.2686023038,17919.0415295021,2261.97545137099,8327.80529407513,7679.43314032337,25477.954433723
98,1,5,3,6788.35343929475,8468.03676802868,11151.9945019003,19124.882576389,18705.0639327088,2374.97109748356,8892.79041656565,8119.17947105209,26619.617054365
99,1,5,4,7147.91080215703,9090.28011595863,11367.2195284764,19642.8785759676,19978.8068735283,2575.83344056977,9671.8351102123,8824.9791258523,28422.9913623066
100,1,5,5,7440.86523114418,9583.35953200375,11947.1184202482,20261.1455613316,20881.270255856,2672.55130150123,10070.4365675913,9146.18297823505,29527.8139580472
101,1,5,6,7374.9649705525,9562.03977307425,12925.9425582398,20196.4893483059,20939.2448426359,2637.61046106012,10010.0530154457,9059.02928990883,29293.6263598126
102,1,5,7,7240.75265301901,9547.59016587345,13465.1722082941,19694.8513142964,20372.0691794783,2669.75972734988,9411.09910150741,8771.297310225,29020.5726149512
103,1,5,8,7144.97666932644,9649.54635512543,13522.0970340378,19309.3365984359,19812.2486263601,2665.4512609394,9067.47730123096,8501.0462827482,28832.5273877395
104,1,5,9,7055.40459546827,9643.6431359125,13601.680175077,19051.2521681411,19484.0544785213,2638.09875973767,8880.52874391446,8257.22990743834,28422.7189739388
105,1,5,10,6903.67054139846,9522.21535225336,13613.5089794315,18858.8013702222,19252.1301303018,2598.46193532274,8691.85972815193,8105.5610446154,28008.3645786997
106,1,5,11,6804.99358002024,9533.55919278295,13523.8121257285,18628.7248915021,19191.0112854112,2574.97506776812,8415.28152841736,8021.87769679086,27561.0227083121
107,1,5,12,6670.9321445859,9382.48994396316,13428.2673774249,18444.1272015668,19337.5398980111,2538.03971736299,8321.2152670605,7846.17760413666,26994.6645210638
108,1,5,13,6642.51311871601,9378.452229664,13421.76798843,18510.343597959,19922.2431783132,2504.50834780565,8486.84012511529,7836.53585483648,26639.4694556336
109,1,5,14,6837.79598099666,9465.04631787433,13426.6872271035,18877.8981391781,21085.4507699131,2519.12435248677,8976.59180770212,8094.40328200432,27026.9881188472
110,1,5,15,7280.35672654373,9887.98128925293,13571.4282227096,19682.2279871034,22880.7103605981,2683.1616100052,9861.36000336571,8652.13758673862,28348.4360379444
111,1,5,16,7492.88572421184,10178.2328943198,14152.8233243784,20140.9594466236,23480.163936564,2728.26334870897,10265.3228383818,8749.59006016925,29425.1524191791
112,1,5,17,7535.62613171479,10097.0549759775,14778.4443126032,20218.9472351681,23693.4280905695,2706.9147395707,10399.7689425751,8708.08674450107,29440.5205806274
113,1,5,18,7472.76056218711,9985.85580090311,14722.7785416979,20214.3460099488,23409.3766563298,2693.25337125902,10278.7533885021,8593.72759130053,29298.357753841
114,1,5,19,7308.82310034485,9721.89194063672,14544.7018415542,19885.7021974979,22632.5458589707,2593.74785525932,9968.09389768584,8342.07539941424,28622.2749422862
115,1,5,20,7008.68092436508,9235.76237193882,14245.8070928636,19449.4672351719,21324.6508800095,2451.07669822777,9405.48124044845,7933.01134665908,27519.5274656515
116,1,5,21,6813.2256852213,8810.77133946954,13722.9069813931,19130.860942386,19962.2748050185,2360.95836278568,8833.84617594865,7623.9765629465,26359.5077002363
117,1,5,22,6659.81286829229,8517.40161636923,12949.9449496989,18776.0017222843,18840.7174467623,2397.81647300686,8346.74960206676,7421.18977600904,25277.0771764616
118,1,5,23,6590.6533519148,8313.76108973945,12216.1372994684,18659.3168876832,18211.3372589288,2381.13266593102,8090.96238043949,7348.65979011761,24846.3760147876
119,1,5,24,6547.31319815155,8206.36410824401,11682.343229735,18576.0283258169,17855.0952149762,2356.53049433794,7932.64734217933,7357.05684680633,24549.2803729046
120,1,6,1,6548.23794940652,8099.00097037845,11349.0737996953,18647.7577360336,17665.7736145664,2370.54348182221,7917.20789129384,7419.01529704281,24578.3462886126
121,1,6,2,6764.73513317175,8211.40938249385,11130.1669232532,18807.085514134,17807.9078900973,2416.23878714788,8124.20440879669,7633.82046768375,24916.8684842147
122,1,6,3,7015.66079756624,8575.14139623724,11014.9532695105,19289.2765517274,18637.9306656981,2544.7781072753,8779.48820122299,8134.9942166604,25936.1290560102
123,1,6,4,7435.07616179965,9175.6387617134,11196.154627005,19968.4382461258,20163.3618560068,2764.1120892269,9688.9382194022,8941.04345344845,27774.7739467891
124,1,6,5,7683.26561544537,9574.26043909152,11716.8048035493,20147.5476373665,21019.2047178286,2863.19307808779,10073.2562787556,9286.15913635973,28753.803257913
125,1,6,6,7553.14582549151,9561.39759928072,12622.8854438997,19908.7115927728,20851.191130226,2836.58229358447,9861.83133728695,9144.90692823534,28566.4360068134
126,1,6,7,7433.52754965236,9577.30420255706,13150.2004273869,19521.0489372755,20215.9309326883,2805.81751402891,9494.4802969085,8753.5494883372,28241.1458597964
127,1,6,8,7170.16310812443,9575.34157924239,13222.1757652867,19231.99148603,19622.1827166629,2744.4578145286,9230.72774140789,8470.21631628391,27885.6833393818
128,1,6,9,7043.44603978286,9492.41243219686,13303.310800428,18967.0675463412,19237.1026470953,2670.95852688428,9107.33801070355,8333.14586796528,27151.9995304504
129,1,6,10,6884.57610877111,9396.41846237549,13391.1439760117,18783.3687015835,19038.6504033394,2621.90502890218,9026.16756685365,8214.75123858511,26583.0064967009
130,1,6,11,6757.69217320668,9268.00765842272,13381.7446174671,18748.7831327889,19072.3126938607,2599.01421376266,8970.79224796589,8176.41309618419,26199.9000172521
131,1,6,12,6616.4520817385,9096.47012978872,13361.1298393886,18694.0047210829,19485.569090385,2555.24028709071,8963.44483889338,8119.00799989749,25703.6759952917
132,1,6,13,6583.96441183921,9029.40606928375,13357.1884208369,18835.295657044,20191.0240833532,2531.58727546384,9151.02571651444,8092.50514115493,25515.432344493
133,1,6,14,6640.07695534992,9184.96005454616,13382.3619689797,19169.8589838023,21333.0840310853,2610.50635073476,9519.23698670262,8309.8461756854,25765.8334755203
134,1,6,15,7119.97739744655,9573.0613137264,13454.2666210813,19877.8617420126,22860.3508934979,2725.04197380723,10230.9451949657,8701.66413107427,26811.099878929
135,1,6,16,7278.97336765715,9793.52029108028,13902.6030193148,20056.1976631081,23253.4035944445,2756.96441749902,10366.964122511,8725.55089259487,27452.6121458884
136,1,6,17,7247.34634041947,9664.46005970044,14276.0376401573,19963.5758439388,23277.1286048265,2740.13965651352,10318.6351005204,8630.79794014297,27451.5987763084
137,1,6,18,7205.14216208936,9551.31476813497,14101.1926058103,19824.6774079862,22815.7752340849,2673.8025040404,10055.36155422,8443.87060929765,27126.8201736438
138,1,6,19,6936.97658882753,9193.9773856752,13854.5205772474,19408.2700921656,21808.8296043464,2589.8392901076,9629.90236634121,8073.54178122223,26311.514255936
139,1,6,20,6619.81466595743,8627.68123053852,13490.103509504,18815.9860928203,20352.6242342619,2440.85340709681,8912.6081434478,7579.13552498529,25083.5189723503
140,1,6,21,6341.50079742622,8119.75874791824,12910.6357582551,18256.420952839,18773.6950119509,2306.27122032033,8176.22708955053,7164.10965241179,23851.1261195115
141,1,6,22,6073.7420397484,7741.07350103522,12132.4612392674,17791.3077840951,17575.0421314982,2159.33573385739,7602.88100763787,6853.94318495261,22847.9993479848
142,1,6,23,5950.22668103928,7504.69572747993,11386.4085358832,17490.7846254234,16813.5505378424,2113.97324172628,7261.79406563554,6681.022404752,22193.7400056039
143,1,6,24,5877.1887355582,7324.54084602798,10838.1602174535,17313.6535097465,16293.3025722717,2100.95614216929,7010.88873260929,6604.59098251823,21936.6032757724
144,1,7,1,5851.80525548389,7198.75874775803,10433.6735088786,17236.4084744572,15977.9037932214,2096.37852585691,6954.31398297452,6588.21468716559,21971.3856243535
145,1,7,2,5954.02947263795,7365.18441899629,10193.5389381115,17381.9662538787,16083.4788229801,2122.46565873525,7120.68796861001,6726.315133962,22225.3949730223
146,1,7,3,6231.21148733538,7651.16096175288,10097.6730055966,17851.6501193053,16774.6060028214,2257.04203941928,7605.25309671077,7179.49987150481,23200.5296290364
147,1,7,4,6645.97485287228,8250.68827534267,10240.8610031239,18569.1137070137,18149.4068860234,2412.39530942817,8410.60194217798,7887.19340101211,25212.3320247301
148,1,7,5,6825.47382762377,8708.76671766928,10793.4385401844,18902.3513623615,19036.7328390602,2539.63609072114,8782.30656928178,8166.94521196533,26209.5093457072
149,1,7,6,6790.15341552899,8668.47686331506,11650.841912305,18687.041307973,19067.4612996692,2524.29750236795,8679.68210853347,8116.45105288223,26022.7708071082
150,1,7,7,6743.19042122973,8606.39349959075,12282.3572876861,18416.0321714344,19017.6371816003,2526.01694133606,8403.95596848294,7996.13889940353,25922.9059552291
151,1,7,8,6616.52065163285,8653.93759455126,12398.9969602763,18163.4486865387,18832.0883226944,2497.95782574804,8039.97753400958,7879.02499861773,25767.8952421794
152,1,7,9,6484.54539576051,8615.82223914469,12518.311629753,17932.8350576284,18741.2055991912,2462.73529264544,7881.91695452614,7771.85520067262,25532.8907800995
153,1,7,10,6328.12570550223,8593.49308762402,12604.1003457678,17749.3873686256,18469.5159439654,2429.87432513093,7738.57299870595,7633.59480328787,25265.9593858218
154,1,7,11,6211.50875199545,8649.19973509555,12646.5008165698,17685.5504835419,18270.4394730888,2407.10095878552,7670.30887276163,7610.17965636782,25318.0874575621
155,1,7,12,6089.32538068162,8559.54741280344,12689.7380776791,17660.474443358,18363.8367544878,2375.15662868823,7631.3862075675,7483.55915171336,25083.9309703403
156,1,7,13,6057.02521063196,8595.11243678894,12764.4095712493,17722.4040050238,18790.8781443921,2310.3724717446,7794.4270750929,7405.8579932159,24898.7319620752
157,1,7,14,6179.69291921532,8747.30631463916,12789.3927084222,17961.8279941763,19740.8162394365,2346.81744212667,8181.75737546051,7560.64718731295,25219.9360126761
158,1,7,15,6488.72092552766,9047.70806887761,12949.0303323402,18523.7990578545,21292.7858392537,2453.48495868833,8943.19553066232,7927.64684156428,25938.6209890864
159,1,7,16,6626.47480112288,9224.21307330999,13478.424591065,18633.2772971142,21700.6603744495,2457.8512197342,9121.61057264393,7952.82200350575,26487.037199421
160,1,7,17,6590.12022913277,9136.91016843127,13911.229888691,18540.1627769871,21771.3040905557,2449.1198358974,9060.31044767751,7839.58831350171,26307.8233087709
161,1,7,18,6452.61606654892,9014.15054029781,13955.2868478192,18325.3345744501,21362.9861294427,2395.71937928776,8819.06688593347,7666.36975834667,26106.4606846437
162,1,7,19,6217.04725112668,8690.40320864299,13883.3307403362,17885.3673111411,20464.3842239869,2291.38072496573,8381.99131251991,7286.73711753507,25240.0331167482
163,1,7,20,5874.05130771206,8265.8208112118,13737.7387865214,17271.2763289635,19064.8413212553,2183.15438698869,7746.23335430651,6784.87082764909,23988.1381977546
164,1,7,21,5588.195576297,7808.1506239364,13352.0003409477,16701.311931186,17594.9501621462,2056.31419367358,7067.57866750859,6393.49295916416,22770.0478409412
165,1,7,22,5315.29960748555,7380.057837806,12677.5059359924,16262.9668242335,16349.1983148312,1983.28976261565,6450.14612990798,6085.52101969953,21868.8354573305
166,1,7,23,5210.1127745094,7127.18916677034,12040.4605088078,15964.6945128524,15521.1345981242,1938.83371995341,6084.69532064444,5840.64373554126,21182.4662153798
167,1,7,24,5105.809644533,6932.30912277994,11610.6197166622,15748.4529921529,14970.0585783663,1917.74978945575,5839.80070011724,5711.64916386676,20785.9028325342
168,1,8,1,5043.756330619,6874.65815314372,11328.3451779766,15612.7462732575,14630.4365593329,1888.60364244007,5749.91620443877,5693.45966382843,20680.7085746745
169,1,8,2,5127.88673295231,6987.11864466021,11198.9595543804,15656.0216243394,14584.3666633058,1919.12701822312,5798.75040608975,5764.0707210077,20927.8631463346
170,1,8,3,5311.62646821689,7308.67845433951,11148.3078594596,15967.8432059168,15170.4175397177,2000.56744651958,6234.11207012022,6096.6602030958,22000.6070825979
171,1,8,4,5698.19746232819,7890.25778837993,11352.1770618543,16649.1820667082,16504.0596797303,2210.75060292252,6940.90833213524,6789.26449025224,23861.1095754349
172,1,8,5,5913.6771354851,8439.28254188404,11975.5835193258,17120.4018425622,17532.6721680728,2317.37170766612,7441.09988161106,7131.85774174334,25201.912417327
173,1,8,6,5906.13847857574,8543.3780655775,12948.9590429441,17292.1671269541,17849.1393523506,2332.13577451231,7546.11213593244,7148.8458498607,25674.0305245836
174,1,8,7,5934.64963491501,8750.81981042577,13607.8052218683,17421.5303766259,18126.1004760291,2360.07806350461,7609.30169315896,7145.49800519605,26078.8753331025
175,1,8,8,5954.18787913449,8995.48686650199,13853.1341037675,17555.208425023,18388.961253531,2384.63119420581,7700.84066780417,7200.07810140552,26597.4820312765
176,1,8,9,5989.1593947189,9173.29123174897,14024.6803795788,17573.9591440473,18610.5224123859,2379.51502289353,7732.54287243761,7161.01588267838,26862.0880953796
177,1,8,10,5930.76021725545,9309.87219687094,14176.6150059024,17580.5620958748,18666.7458385424,2344.65316584598,7641.83976309417,7126.16003922613,27065.3719199647
178,1,8,11,5916.55193813754,9419.02993664927,14215.402647367,17628.5297738956,18667.5977012227,2327.37279317392,7608.349993044,7028.86747392565,27314.3667146453
179,1,8,12,5913.893309946,9522.49608967035,14249.4508900183,17638.3823793746,18612.8188559303,2299.49351495123,7641.17243344363,6945.23530407397,27422.5418994953
180,1,8,13,5942.87836425448,9533.17249918062,14341.0122565733,17680.1533761021,18788.9180677538,2262.65336256291,7786.51134738607,6866.25516272952,27491.763915859
181,1,8,14,6146.57778531944,9658.48047631058,14354.5536257852,17922.0256052589,19604.9705852251,2311.70208051599,8108.63995830484,7041.68155599718,27981.5896067361
182,1,8,15,6382.04949791255,10030.4316049507,14423.235719321,18325.6704036872,20624.5538638634,2372.30353282869,8647.52895582584,7243.72852302619,29083.1774301532
183,1,8,16,6463.57617345357,10179.4334337411,14833.4495711539,18366.9457600432,20762.9673565074,2379.0303220973,8687.10445145948,7160.94451424677,29565.5873882984
184,1,8,17,6434.91827656395,10061.6941796321,15385.4476661957,18124.1435793651,20618.4657101382,2353.18688984647,8558.51697136809,7030.40492100883,29455.8712478715
185,1,8,18,6350.72960520429,9865.4070235992,15335.2224641298,17922.1832650407,20090.8816132082,2329.38064126919,8304.62199464247,6815.73989079958,29175.6941377665
186,1,8,19,6262.72594169018,9658.59104445259,15147.6359428698,17539.4134653205,19310.4208810297,2260.79015088815,7953.64805411836,6553.42911361333,28746.7428966567
187,1,8,20,6000.29125974272,9289.49302482253,14881.0851345638,17072.6066968824,18238.1369632772,2162.62342257162,7427.55895892067,6222.88623408395,28011.3508976695
188,1,8,21,5841.0280425456,8845.65512682955,14480.6317920135,16538.3799850852,16916.8323780017,2070.93493152948,6871.22038465547,5813.96527956037,27285.4709057002
189,1,8,22,5672.62099831243,8547.90532014087,13674.8541280048,16028.2044956063,15528.2651934303,1994.31543295102,6323.01208327571,5564.21281050765,26719.7589002903
190,1,8,23,5606.08245985461,8387.66279883706,13058.0312915656,15722.4953405205,14814.5176778627,1967.884145108,5981.9537113615,5467.57035515774,26547.1619662225
191,1,8,24,5633.78186323156,8273.48861760857,12610.4123540446,15522.138285052,14284.4926760182,1958.75869351103,5691.11042194086,5428.15300201182,26425.9494901995
192,1,9,1,5711.78541515913,8234.39612822103,12301.7019283221,15437.2143393594,13885.9089664056,1964.80723594965,5553.5171743666,5465.35727385388,26436.900065004
193,1,9,2,5756.60825452699,8204.2503571204,12081.3150779682,15479.1088393209,13715.1589549151,1983.67979594893,5599.83840500758,5597.15955114725,26742.372511684
194,1,9,3,5912.24933946068,8337.22231860481,11987.7537440097,15669.5519106823,13919.4512585114,2035.56379952876,5821.17256845037,5913.67140663402,27352.3325493806
195,1,9,4,6203.38438606287,8582.47157769996,12076.9628787116,16042.2599549674,14490.8540872703,2127.9202109718,6295.59609922079,6402.55584045529,28178.1948899959
196,1,9,5,6516.18197156299,8836.11601525649,12339.5017429156,16669.6729167797,15396.9168927158,2230.58974678877,6911.06505486696,6900.97140319424,29072.0889946026
197,1,9,6,6773.00537146021,9082.237177933,12720.2702906357,17302.6085599413,16410.1232125033,2315.37009380844,7580.90100783357,7331.48545388764,29849.8822741782
198,1,9,7,7030.24803158284,9283.13027187041,12999.2270254481,17936.5991392258,17220.0017448676,2430.5137303891,8106.01642661886,7694.7015012129,30484.4443801059
199,1,9,8,7153.20578331482,9443.71809024551,13139.7612454806,18343.3707353031,17553.4761862961,2496.23982581316,8338.925588976,7838.24323540791,30603.6719151361
200,1,9,9,7182.12572507928,9459.97735247351,13205.2284606537,18540.7608239612,17769.240120557,2509.74364028647,8343.19551256309,7884.6684748813,30491.3352804664
201,1,9,10,7108.40989090373,9455.86518150866,13243.8744370369,18599.0989216782,17910.9408045123,2491.30504407419,8115.93408337843,7776.29436367563,30241.1566960306
202,1,9,11,7006.69433193879,9398.72220953803,13304.8336485362,18638.6653912898,17965.7195697381,2464.59696611842,8090.91367488124,7685.63511329822,30007.9458215863
203,1,9,12,6995.78774518013,9370.03329747371,13242.0621033921,18758.3431083286,18391.2158642014,2449.93042666205,8207.26430887447,7657.87896574255,29804.2665568411
204,1,9,13,7169.12584890583,9394.27624997257,13128.8477016684,18887.5587113813,19036.2889354727,2462.838100886,8378.25283889546,7758.66656808704,29880.913681671
205,1,9,14,7424.87170613905,9508.04205127199,13045.5032732967,19312.1507897821,20231.1962621148,2532.8826021869,9001.38458315929,8094.78827781501,30301.7924194679
206,1,9,15,7772.27721079503,9944.47008984772,13162.4622008891,20020.6228054923,21522.1878752563,2640.50373354629,9722.91795163245,8532.60359770852,31584.1022091389
207,1,9,16,7967.29819132475,10143.2802757021,13536.8584479513,20324.0820998559,21997.236002638,2676.25209064292,10130.5189603147,8646.64568969412,32317.1495197324
208,1,9,17,7984.84709551299,10043.5934720368,14246.6697817675,20353.7734206304,22072.0110217838,2651.82250679716,10176.9965835966,8627.99925225609,32085.466083598
209,1,9,18,7932.08317987034,9910.54966102364,14244.2097635793,20447.6805125026,22131.6761091363,2634.29922697803,10282.1489666059,8658.23171856764,31990.2838059435
210,1,9,19,7911.31258672487,9634.94223311133,14165.5391095433,20316.1778819778,21691.1571645938,2558.23052330477,10220.8058610068,8495.58201008556,31462.4642561149
211,1,9,20,7730.07340116843,9391.1500539856,14033.1240453046,20177.760322819,21113.5064447188,2471.67667454693,9982.13959612128,8289.49457889084,30894.3671896383
212,1,9,21,7520.01992627527,8992.98847558478,13813.8677651632,19962.2285950362,20336.3622137674,2373.29959849656,9710.58551588045,8037.13410907813,30098.6105020906
213,1,9,22,7386.83291243426,8728.4552253715,13426.6100722526,19786.1923134471,19488.8098727592,2307.64571097419,9460.95232171527,7844.56247602109,29559.302290198
214,1,9,23,7251.12968429747,8524.09839199143,12939.7118815562,19729.8289258958,19007.6246567648,2263.09939068118,9289.33597230125,7787.99122588219,29228.9108834558
215,1,9,24,7254.42225045138,8395.38846426316,12581.8962999187,19791.0787800014,18628.7411258998,2238.64879684202,9215.04278873612,7715.15452272848,29174.1193625728
216,1,10,1,7279.12851502365,8364.83102850806,12327.4753493229,19859.6801964636,18452.2365408247,2241.76689559792,9203.62290146579,7770.46179654474,29286.7092552443
217,1,10,2,7358.51321987848,8364.10949654747,12115.7776756236,20047.5205366941,18469.7348531617,2245.15354328437,9321.53525145974,7828.59685159189,29606.1389292086
218,1,10,3,7509.71893215553,8459.53002798436,12006.9950853999,20345.1878942505,18710.0531809294,2294.56534601754,9544.49423177114,8028.5006605022,30113.9536353462
219,1,10,4,7709.80186731099,8666.35501075819,11992.4275596621,20734.6496932095,19136.9126765045,2363.38290119046,9868.75936205944,8401.28557548888,30849.0445386282
220,1,10,5,7981.12375791722,8911.34213607677,12182.6942864365,21202.4916150552,19509.1448959101,2449.06086966185,10168.7331950063,8645.44312365583,31804.7189201738
221,1,10,6,8063.63055003493,9079.01636516152,12436.7009772002,21411.5955149606,19901.437678165,2534.07803965981,10271.2622281412,8799.14922422915,32238.6739937802
222,1,10,7,7982.25485307194,9160.76945014585,12570.6628872531,21231.0130191311,19894.3104292517,2548.27347500193,10114.918901467,8790.74764349378,31916.6514566541
223,1,10,8,7841.89273102198,9061.5006109811,12625.2439863662,21008.0371881908,19731.0208581587,2547.21549054501,9847.27052009218,8726.30250732279,31046.5432782283
224,1,10,9,7725.47753448365,9057.55914394731,12741.6582042884,20727.8789558319,19708.9689174329,2523.89525728253,9662.01294148557,8585.76718087447,30189.6464931887
225,1,10,10,7551.76420768561,9048.84724347995,12905.0904120717,20460.1054014199,19632.8198064553,2494.33849612552,9445.38351203151,8428.55781341306,29542.0436137317
226,1,10,11,7366.17432277984,8932.43089446911,12905.0582186728,20185.1319640233,19530.2876500561,2450.85545720674,9321.92346804119,8267.51676186266,28925.4607869062
227,1,10,12,7251.18893599209,8924.11607837766,12945.8586198271,20090.9133950512,19880.4376224372,2436.2466794524,9343.61691360233,8189.10305230446,28522.5253148163
228,1,10,13,7224.0569334946,8942.21303065019,12995.4983403121,20148.4592687992,20407.2007124528,2435.06434916244,9474.83435799815,8199.06135316013,28617.1920437693
229,1,10,14,7508.17261020964,9155.24580478846,13103.375692871,20735.2294095296,21588.976977656,2510.96107357349,10021.6904459631,8559.58458601071,29353.7006265179
230,1,10,15,8081.04395347065,9721.27297580698,13299.2639902537,21586.6109718302,23169.3583111685,2645.97184133796,10905.5461848394,9148.18277364436,30902.827060634
231,1,10,16,8263.24212874964,9991.44009825309,13800.2915778329,21862.2976934815,23494.9058707348,2710.46434675216,11220.467217305,9273.82632578337,32106.3234805294
232,1,10,17,8275.02313707801,9995.74927037263,14289.6311451075,21835.4719216884,23565.7805081341,2704.56182883084,11245.8464880403,9201.91429155146,32196.7710239036
233,1,10,18,8290.97427555258,9960.84103903749,14311.7672181203,21843.2383559961,23340.5652419638,2684.53169114382,11262.727001896,9124.42086570318,32185.5099756705
234,1,10,19,8172.73470717436,9801.48951953181,14286.6896535511,21601.6641531173,22789.5265303103,2624.5967935411,11062.3280593917,8934.35653402332,31923.1221907089
235,1,10,20,7965.99008090696,9487.8045007214,14061.5936141233,21210.6050478457,21928.7898051416,2550.24317894592,10642.0969500446,8671.28568997176,31210.5705801843
236,1,10,21,7835.35917581598,9227.14777721332,13760.5732544004,20911.9253883419,21002.6993266721,2490.17077559325,10220.7938387665,8401.19312133631,30541.0633576181
237,1,10,22,7689.68301888155,9011.55082663582,13397.4089410658,20654.7359380516,20203.862063171,2450.00046419526,9958.84953132549,8264.8298343278,30168.764036405
238,1,10,23,7669.60473415741,8811.0328896331,12777.1560816071,20518.8986110861,19566.5305622815,2417.13045626415,9765.32861350775,8205.94779183652,30035.7940053967
239,1,10,24,7654.35675120979,8722.00975774266,12408.3612252008,20485.9335175263,19148.1663021629,2410.61498971216,9665.89519560611,8223.83770056808,29832.7294974199
240,1,11,1,7699.20565739074,8742.26257281142,12125.339345807,20533.5737031506,18917.8911545247,2411.55306250102,9686.11736459821,8256.65714446525,30063.443678331
241,1,11,2,7897.36964545922,8845.17787402041,11852.3740174765,20704.9404112898,19035.7092192219,2475.27208843768,9879.21314758928,8432.53832451728,30399.4892567438
242,1,11,3,8173.49492556721,9159.55649380537,11833.4843026519,21130.0466930537,19613.6275071878,2590.01887681663,10310.9653970044,8916.32550023861,31290.0749219895
243,1,11,4,8485.21798213004,9653.62572353056,11991.0487753808,21598.8642174509,20500.9670033419,2777.11660631035,10795.38964441,9473.46912405406,32517.1443390472
244,1,11,5,8791.11809248296,10069.3054210885,12370.4029002825,21977.7470926163,21320.3552274688,2887.87826239409,11106.9800483224,9819.144775946,33444.6024776936
245,1,11,6,8787.82730838062,10194.1528398883,13143.1496258984,22013.4859076469,21772.2060335805,2935.24303386304,11085.0466267894,9933.41882857043,33613.4414689264
246,1,11,7,8667.77578046174,10376.2970745925,13608.7545948732,21809.8806968022,21958.7122504624,2960.09410910198,10960.0222513036,9925.41126905028,33484.6177958737
247,1,11,8,8552.78379276199,10388.733909496,13852.6585233169,21520.2991501295,21852.8522089789,2949.82174695744,10711.2264516015,9916.41758903797,33010.3419289804
