Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9
,,,,,,,,1207,8078.121905,8717.951609,18269.22406,50060.93783,16622.01392,6840.350433,7751.503829,8295.169969,28148.39522
,,,,,,,,1208,8164.641249,8923.73335,18608.53634,50024.03369,16991.2021,6870.577535,7863.24956,8399.299354,28476.38998
,,,,,,,,1209,8264.579639,8973.58448,18757.21442,50037.02487,17335.16793,6857.248667,7962.300373,8357.328479,28621.91372
,,,,,,,,1210,8247.627933,8956.142364,18880.74007,50007.0745,17354.31366,6831.314279,7925.437948,8282.323369,28372.73323
,,,,,,,,1211,8132.151402,8848.380584,18734.87242,49995.06471,17456.4017,6799.046436,7946.118412,8205.056462,28025.35685
,,,,,,,,1212,8138.139526,8747.899185,18673.00702,50000.01724,17607.65557,6773.498144,7984.243015,8158.896179,27595.29716
,,,,,,,,1213,8165.34991,8685.184644,18592.38954,49944.57121,17682.78263,6780.279838,7993.468658,8152.847162,27512.42368
,,,,,,,,1214,8194.53435,8664.329313,18529.17864,50140.92901,18146.67798,6787.892434,8135.384239,8233.987752,27606.70993
,,,,,,,,1215,8240.783501,8747.961689,18648.11483,50425.74788,18645.4208,6813.692953,8357.853796,8349.25714,28012.84373
,,,,,,,,1216,8346.866287,9052.289038,18829.03193,50727.97146,19163.0797,6869.538523,8589.942718,8430.635598,28779.91137
,,,,,,,,1217,8304.498729,9045.654945,19236.86857,50704.93607,19119.92724,6835.989283,8576.203857,8336.186231,28827.02856
,,,,,,,,1218,8249.077403,8956.574673,19351.04903,50553.85714,18888.31372,6800.060636,8477.547096,8209.848105,28538.62789
,,,,,,,,1219,8157.120546,8755.668489,19250.9856,50362.02386,18428.4118,6763.344579,8302.930718,8023.111701,27979.15694
,,,,,,,,1220,7993.905562,8478.349406,19067.43016,50063.48675,17749.22733,6682.962867,8042.962323,7746.265259,27114.24632
,,,,,,,,1221,7755.121562,8176.830202,18676.15324,49706.33815,16984.47713,6611.291689,7688.726581,7473.946903,26189.85905
,,,,,,,,1222,7652.172768,7921.42036,18203.17298,49389.29478,16236.7903,6543.697016,7386.104571,7213.109005,25271.10096
,,,,,,,,1223,7484.308715,7737.832043,17787.28456,49178.46076,15644.21007,6534.664391,7100.860312,7087.840132,24698.56707
,,,,,,,,1224,7425.548106,7538.423641,17409.23252,49038.02227,15231.74997,6503.421619,6864.324726,7017.795831,24257.22916
,,,,,,,,1225,7345.885846,7424.369764,17192.61235,48935.65797,14931.05674,6492.234423,6717.100921,6987.152275,24025.53572
,,,,,,,,1226,7358.513748,7339.67151,17107.43945,48923.14854,14839.6733,6485.650116,6693.581169,7005.840693,23919.72712
,,,,,,,,1227,7390.877341,7356.748044,17064.16831,49018.86437,14961.34373,6501.61455,6721.061813,7135.951843,24144.92496
,,,,,,,,1228,7521.557834,7519.860975,17099.18566,49158.3536,15238.74687,6555.325997,6903.705723,7370.670917,24651.87356
,,,,,,,,1229,7608.549695,7616.441926,17196.19374,49357.59716,15581.98787,6606.605291,7052.099471,7638.063626,25295.00222
,,,,,,,,1230,7765.004464,7815.555594,17363.62838,49613.24619,16221.73391,6674.166339,7373.041761,7912.365989,26178.08589
,,,,,,,,1231,7870.309817,7972.23116,17445.65353,49747.65609,16895.83049,6719.290559,7603.71359,8090.396958,26930.18657
,,,,,,,,1232,7965.031686,8163.937725,17620.9063,49918.07702,17266.2646,6738.556355,7760.816862,8202.878045,27282.13283
,,,,,,,,1233,7989.462447,8206.572647,17708.66856,50046.12751,17447.51114,6766.551797,7913.326048,8265.088588,27229.98292
,,,,,,,,1234,7948.609586,8232.090541,17789.65515,50065.53745,17503.53202,6759.972868,7939.350622,8231.721101,27286.3351
,,,,,,,,1235,7901.654006,8203.945196,17777.22798,50055.78514,17541.3513,6731.64512,7957.445714,8171.696875,27184.0178
,,,,,,,,1236,7864.961554,8122.024929,17751.26722,50121.57082,17655.16402,6726.680287,8005.433031,8117.557944,26981.60175
,,,,,,,,1237,7860.496952,8148.900908,17759.97036,50129.16088,17753.83953,6726.370522,7964.260798,8119.008743,27009.90446
,,,,,,,,1238,7909.987485,8210.413222,17707.80485,50252.98361,18263.38997,6749.871544,8130.152395,8197.780672,27358.46608
,,,,,,,,1239,8048.745934,8428.800523,17787.95834,50516.52702,18928.5927,6808.751607,8380.034187,8396.862693,27947.30358
,,,,,,,,1240,8270.950147,8855.2642,17951.12475,50855.68599,19629.80145,6899.509384,8727.950494,8552.245753,29053.05063
,,,,,,,,1241,8287.916067,9101.808943,18487.54344,50913.4635,19642.63508,6929.686351,8745.75408,8510.230871,29718.24568
,,,,,,,,1242,8269.787163,9041.594452,19069.65357,50735.38391,19329.23153,6923.050988,8644.061445,8355.445202,29561.68263
,,,,,,,,1243,8108.210572,8862.717943,19075.42313,50413.49802,18651.13468,6849.734999,8416.281254,8087.374381,28941.05999
,,,,,,,,1244,7901.074137,8564.278951,18977.81769,50003.87597,17756.03524,6767.980345,8019.584544,7770.071813,28016.80626
,,,,,,,,1245,7743.725219,8311.491769,18658.94943,49590.24373,16774.05633,6725.529535,7579.902953,7492.933969,27026.41242
,,,,,,,,1246,7615.516506,8096.864331,18361.93281,49323.65328,16169.82197,6690.780333,7258.959733,7307.999318,26502.52734
,,,,,,,,1247,7563.747186,7997.285038,17880.29371,49105.32642,15533.62524,6708.274936,6967.048456,7205.986084,26351.28007
,,,,,,,,1248,7506.827194,7974.917783,17502.59084,48971.6481,15100.04919,6714.127264,6804.760249,7167.080919,26276.47582
,,,,,,,,1249,7540.06986,7957.555253,17345.23102,48923.59006,14889.7165,6677.673513,6718.888909,7218.50611,26366.15762
,,,,,,,,1250,7629.780376,8105.085189,17242.06918,49066.70268,15078.90857,6734.704824,6854.370602,7408.014947,26984.95657
,,,,,,,,1251,7923.415399,8573.660078,17252.00182,49483.16897,15837.32706,6837.807291,7327.458474,7866.42307,28393.13249
,,,,,,,,1252,8312.749396,9307.673612,17510.33048,50124.48204,17169.29224,7072.262239,8018.175261,8581.633465,30532.50375
,,,,,,,,1253,8483.428083,9567.821068,18250.95919,50433.34734,17966.06746,7171.359641,8310.051653,8920.258014,31589.02263
,,,,,,,,1254,8535.273889,9548.126896,19121.99357,50501.78489,18232.00061,7172.157102,8385.166481,8963.888003,31387.27267
,,,,,,,,1255,8517.049228,9455.376173,19457.38181,50510.05444,18366.96538,7182.520557,8384.077488,8968.764221,31090.54984
,,,,,,,,1256,8468.971666,9418.641752,19481.42871,50528.8504,18349.2172,7144.559185,8350.976454,8952.195179,30762.80517
,,,,,,,,1257,8439.026932,9339.099625,19377.2532,50535.30457,18222.46694,7137.395394,8327.622389,8842.272597,30378.25201
,,,,,,,,1258,8358.306488,9283.561961,19359.33283,50557.96491,18070.4478,7091.976805,8248.551281,8650.23528,30062.27548
,,,,,,,,1259,8290.145845,9229.672715,19301.1937,50580.49782,17869.20867,7064.026062,8203.948458,8591.295906,29704.96447
,,,,,,,,1260,8244.362575,9117.185163,19210.75787,50595.49451,17964.48939,6977.60021,8216.584969,8499.319014,29387.0564
,,,,,,,,1261,8197.179649,9003.44677,19186.3216,50692.77077,18273.46794,6907.704677,8395.377155,8416.298437,28975.52683
,,,,,,,,1262,8203.900499,9059.598179,19117.31286,50916.98821,18929.37773,6921.618399,8659.298861,8444.195531,28860.20805
,,,,,,,,1263,8345.443036,9151.77468,19068.02337,51238.11148,19832.18097,6973.287933,9006.86885,8652.045907,29233.70832
,,,,,,,,1264,8673.630495,9571.720901,19177.74688,51707.0557,21023.15826,7078.675903,9492.181488,9012.061037,30572.00661
,,,,,,,,1265,8851.520291,9814.296279,19600.9682,51846.37969,21320.78181,7100.40771,9668.268667,9121.871852,31591.48269
,,,,,,,,1266,8858.599167,9797.918725,20133.32907,51756.61517,21120.61097,7109.769659,9634.761561,9025.795907,31713.53984
,,,,,,,,1267,8727.134422,9577.260047,20075.23904,51514.33362,20461.54665,7047.421995,9378.450863,8811.328433,31176.14836
,,,,,,,,1268,8532.028146,9180.466418,19854.27327,51078.23368,19267.90438,6938.514816,8882.778654,8468.046649,30172.64523
,,,,,,,,1269,8368.745912,8852.093341,19373.1518,50642.3598,18098.6693,6847.832726,8330.671918,8190.536167,29227.73001
,,,,,,,,1270,8261.160135,8549.986878,18738.39019,50409.88919,17190.13907,6777.673158,7936.62531,7960.120596,28757.05243
,,,,,,,,1271,8164.224453,8355.49279,18138.94195,50329.0722,16607.5392,6767.323003,7670.206618,7894.125553,28547.24042
,,,,,,,,1272,8133.839143,8296.874931,17700.07652,50298.01736,16274.69177,6720.028069,7573.741882,7891.788245,28451.75872
,,,,,,,,1273,8191.781419,8293.366566,17393.92666,50326.77725,16094.52991,6743.541829,7557.439381,7957.561402,28451.4052
,,,,,,,,1274,8353.119511,8378.350326,17212.84959,50617.81808,16368.33443,6779.970118,7759.910926,8182.344211,29293.95283
,,,,,,,,1275,8646.228152,8696.534698,17141.59858,51188.70745,17214.56072,6896.384965,8344.10047,8665.628941,30709.17036
,,,,,,,,1276,9061.677824,9366.715998,17309.54324,51994.86014,18552.82715,7090.379027,9116.176668,9433.797988,32834.84358
,,,,,,,,1277,9160.711174,9571.450606,17932.07367,52105.823,18882.16205,7167.826805,9271.568237,9601.490778,33633.23427
,,,,,,,,1278,8949.649924,9548.332665,18799.66747,51427.12406,18244.39027,7154.428899,8784.78195,9332.9609,32934.16505
,,,,,,,,1279,8670.809424,9456.848946,19136.8759,50859.77765,17613.62586,7092.683554,8282.997208,9000.083813,31845.83579
,,,,,,,,1280,8464.239875,9336.92952,19280.2999,50488.27092,17209.25551,7064.800502,7985.068396,8809.18302,31002.59106
,,,,,,,,1281,8351.767734,9213.698618,19246.2516,50272.56612,16998.41641,7030.143191,7835.656716,8654.700711,30323.62236
,,,,,,,,1282,8256.836578,9125.795195,19175.81937,50121.5236,16771.9868,7004.194769,7753.207754,8483.254123,29823.88286
,,,,,,,,1283,8157.931807,9075.742207,19132.38993,50045.34982,16766.94616,6999.169668,7725.112096,8378.037081,29427.77979
,,,,,,,,1284,8094.96764,8979.182706,19050.44277,49971.70607,16862.01027,6945.020402,7729.74809,8247.521281,28996.51985
,,,,,,,,1285,8022.129219,8864.148731,19057.2921,50019.4693,17318.72676,6914.247493,7842.686711,8164.067205,28628.04341
,,,,,,,,1286,8059.850929,8845.786967,19000.1279,50197.10146,18082.3859,6901.624486,8124.12602,8241.321792,28543.63048
,,,,,,,,1287,8241.964476,9023.409075,18916.25125,50654.07588,19206.65384,6944.530844,8527.212647,8487.596799,28872.25704
,,,,,,,,1288,8569.736158,9446.145562,19042.5433,51357.80823,20599.07516,7056.92402,9136.044037,8848.546928,30028.76241
,,,,,,,,1289,8718.891283,9662.93217,19443.14814,51662.50695,20970.1486,7075.581824,9381.259584,8916.329121,30950.8155
,,,,,,,,1290,8737.444006,9575.994877,19949.79444,51629.4588,20806.03736,7057.414685,9329.483432,8850.628325,30830.06247
,,,,,,,,1291,8581.394292,9404.654091,19828.49979,51445.89292,20167.69719,6991.536853,9085.198587,8599.476827,30299.26824
,,,,,,,,1292,8330.138669,9009.688568,19597.93501,50982.70444,19043.20289,6888.045859,8568.884443,8217.862968,29120.41897
,,,,,,,,1293,8098.352438,8612.379995,19110.31262,50561.98506,17819.58176,6821.989582,8045.840567,7961.745046,28015.02124
,,,,,,,,1294,8023.057642,8316.080792,18413.76792,50303.7004,16908.7273,6747.842791,7624.288705,7744.495944,27219.01122
,,,,,,,,1295,7899.535609,8107.33148,17758.33042,50186.34013,16300.22177,6713.359446,7365.409996,7620.560317,26721.66878
,,,,,,,,1296,7907.107158,7991.103997,17280.02217,50084.77255,15905.44864,6698.600748,7190.14751,7610.335028,26397.01174
,,,,,,,,1297,7926.832613,8030.266993,16971.30914,50109.92835,15721.35498,6703.988828,7120.518869,7625.05164,26402.11999
,,,,,,,,1298,7997.502938,8129.517409,16753.45738,50269.35725,15876.79568,6757.811865,7285.800276,7796.835186,26793.76581
,,,,,,,,1299,8270.93763,8487.243737,16657.07459,50760.8282,16684.3236,6856.490507,7740.873534,8263.629956,27951.04975
,,,,,,,,1300,8610.094945,9120.743843,16824.08477,51440.41963,17986.85816,7061.481443,8439.819737,8965.872215,29907.47254
,,,,,,,,1301,8764.006896,9308.125259,17413.54163,51604.68628,18470.75209,7129.972197,8651.80313,9275.978388,30708.8153
,,,,,,,,1302,8701.38712,9388.447239,18254.07484,51401.77605,18192.50362,7121.186629,8535.496495,9134.24743,30543.1922
,,,,,,,,1303,8542.952574,9373.906863,18618.63111,51151.02518,17686.27338,7077.212169,8228.264845,8884.189422,30396.89703
,,,,,,,,1304,8447.644295,9437.907834,18703.69511,50934.32152,17226.62231,7047.464441,7942.676509,8701.165278,30337.9192
,,,,,,,,1305,8312.67011,9367.27284,18769.37662,50674.67254,17006.63695,6998.605539,7823.318064,8535.128663,30100.73532
,,,,,,,,1306,8230.169492,9287.898354,18856.33081,50499.77831,16817.60798,6992.033028,7664.253643,8399.017435,29885.9343
,,,,,,,,1307,8210.123599,9336.410657,18858.01373,50404.84412,16848.54124,6992.728222,7655.750268,8330.277584,29683.26788
,,,,,,,,1308,8077.1328,9223.905958,18822.48076,50337.67161,16987.38542,6938.71056,7703.887078,8214.970137,29439.59865
,,,,,,,,1309,8092.611994,9194.764375,18903.94101,50401.81353,17459.33376,6939.442402,7886.298784,8158.789662,29162.01315
,,,,,,,,1310,8186.898829,9253.861329,18995.61565,50594.76201,18133.26958,6958.979495,8136.366181,8251.673823,29318.39422
,,,,,,,,1311,8304.123626,9286.588669,19067.93775,50934.44509,19108.5075,6968.437286,8520.718667,8433.358428,29702.55821
,,,,,,,,1312,8553.922078,9629.114277,19389.03354,51415.12396,20356.24876,7040.244197,8974.531721,8716.57152,30653.8217
,,,,,,,,1313,8612.137365,9656.367565,19886.44319,51529.07509,20578.96083,7036.495658,9087.826743,8741.89537,30898.64739
,,,,,,,,1314,8561.997982,9519.150219,20188.06069,51383.7269,20282.85865,6972.277163,8993.135245,8577.06781,30552.49161
,,,,,,,,1315,8410.872205,9264.133821,20121.5133,51061.82088,19561.38175,6933.99422,8681.744731,8301.502483,29783.67289
,,,,,,,,1316,8090.722642,8845.459128,19921.92753,50547.83821,18328.62202,6804.861934,8138.0831,7895.455904,28573.18853
,,,,,,,,1317,7867.600732,8387.919281,19445.23269,50026.61647,17083.88592,6703.484411,7605.335189,7569.369927,27269.92455
,,,,,,,,1318,7676.647919,8097.217759,18683.29215,49656.86446,16092.37907,6651.89424,7139.40157,7337.001249,26387.82332
,,,,,,,,1319,7604.448984,7872.63185,18065.79491,49462.49173,15480.07641,6613.581062,6836.221355,7253.532137,25883.89467
,,,,,,,,1320,7577.330959,7800.833339,17588.87413,49336.26824,15020.70207,6599.426139,6696.030553,7215.115249,25571.05791
,,,,,,,,1321,7534.999796,7758.346977,17297.13842,49287.16419,14845.16703,6592.797419,6607.804563,7238.463117,25574.50406
,,,,,,,,1322,7663.923384,7922.443229,17100.23211,49427.39997,14973.29699,6636.301161,6746.221816,7396.79403,26017.93681
,,,,,,,,1323,7836.278109,8243.515036,17081.77929,49847.5473,15750.50056,6753.427377,7217.110982,7850.114442,27148.03431
,,,,,,,,1324,8155.335201,8896.801362,17311.42695,50508.47227,17058.02922,6957.778081,7909.0972,8550.255318,29109.12042
,,,,,,,,1325,8361.484962,9240.088097,18007.61539,50742.29957,17718.3449,7051.708278,8179.554678,8798.40986,30253.75372
,,,,,,,,1326,8348.885246,9338.821646,19035.52522,50680.70875,17739.04547,7052.50396,8179.531402,8778.420334,30316.30891
,,,,,,,,1327,8433.899365,9443.349161,19621.83997,50617.2644,17665.04257,7048.61336,8176.543733,8749.864243,30435.28785
,,,,,,,,1328,8458.667649,9619.924867,19819.17066,50633.43804,17596.86746,7064.114031,8168.489342,8659.480433,30605.77725
,,,,,,,,1329,8411.957794,9694.029361,19832.01439,50607.38451,17658.95027,7050.023285,8193.774006,8550.200072,30539.39957
,,,,,,,,1330,8437.225914,9689.483369,19913.6489,50589.82961,17470.61819,7064.79362,8125.043472,8463.887391,30471.53048
,,,,,,,,1331,8369.430187,9782.487518,19880.39296,50570.59945,17669.14336,7034.136118,8154.435171,8444.014868,30414.76082
,,,,,,,,1332,8389.602157,9755.814243,19719.4727,50635.11402,17916.23978,7014.262386,8185.235856,8414.375883,30261.20213
,,,,,,,,1333,8405.886263,9751.59358,19648.04589,50700.97587,18206.00005,6991.476371,8342.168656,8402.56247,30014.71006
,,,,,,,,1334,8510.410108,9891.181489,19480.92866,50846.97485,18897.35918,7016.199343,8597.249942,8561.961805,30415.16217
,,,,,,,,1335,8617.56017,10009.35634,19489.62815,51168.18417,19763.66773,7051.8364,9011.771481,8785.301978,30897.37006
,,,,,,,,1336,8715.991367,10257.1996,19590.57482,51563.91274,20558.91895,7093.797828,9261.402187,8946.53186,31793.12319
,,,,,,,,1337,8774.094434,10301.64032,19961.87167,51570.01394,20665.33623,7078.987502,9314.218664,8908.535584,32215.74754
,,,,,,,,1338,8702.133591,10156.35987,20555.26621,51382.13787,20488.86264,7023.030668,9208.467064,8731.162998,32034.71653
,,,,,,,,1339,8584.386276,9901.83694,20468.01091,51073.43735,19771.8421,6922.269082,8886.699498,8454.688173,31517.16092
,,,,,,,,1340,8339.843644,9447.206007,20239.76624,50560.09465,18631.59987,6834.081413,8312.890701,8054.466913,30361.51888
,,,,,,,,1341,8199.251563,9061.023253,19813.18396,50078.16638,17428.10204,6710.889762,7767.529641,7670.806796,29350.84686
,,,,,,,,1342,8055.615044,8751.163297,19057.50404,49792.25139,16423.08579,6693.246116,7316.496335,7428.883197,28641.91407
,,,,,,,,1343,8028.727791,8512.603192,18452.17542,49646.50143,15774.01345,6676.647474,7118.634221,7321.501752,28311.3264
,,,,,,,,1344,7978.022664,8440.002562,17974.44628,49620.61304,15342.48948,6660.755921,7035.245903,7282.341588,28144.59103
,,,,,,,,1345,8050.98218,8424.301427,17732.02215,49691.82444,15172.99388,6668.409711,7056.895928,7313.33755,28305.35197
,,,,,,,,1346,8098.857399,8532.664745,17523.15898,49888.89778,15384.60054,6688.128833,7230.91653,7495.226628,28761.12459
,,,,,,,,1347,8337.692132,8895.742022,17470.13373,50384.83884,16153.22665,6791.816401,7725.394134,7922.943213,30185.56743
,,,,,,,,1348,8768.422235,9453.581983,17691.07361,50969.85554,17526.96974,6941.549089,8360.597931,8642.022043,32242.82368
,,,,,,,,1349,8949.360536,9726.143221,18316.76381,51198.04248,18515.3251,7046.558856,8713.897647,9050.003593,33205.09733
,,,,,,,,1350,9010.116093,9820.733762,19051.97132,51075.87789,19118.78795,7113.030784,8936.185326,9244.238112,32935.02368
,,,,,,,,1351,9059.500901,9833.866468,19306.22194,50937.51735,19552.39946,7087.203346,8878.592966,9340.922611,32695.71906
,,,,,,,,1352,9063.452856,9884.447676,19319.57975,50824.47168,19884.79855,7112.969959,8761.202434,9387.024864,32412.76786
,,,,,,,,1353,9047.479862,9832.734862,19341.91845,50636.36569,20081.39524,7102.418274,8684.021569,9327.539273,31884.87581
,,,,,,,,1354,8916.401085,9751.853308,19393.61524,50405.29993,20230.35272,7089.325178,8528.494593,9245.700415,31360.29307
,,,,,,,,1355,8859.200016,9708.720259,19310.89029,50210.82819,20338.55655,7091.561374,8540.489978,9188.070982,30871.87268
,,,,,,,,1356,8818.287399,9629.155758,19210.7192,50134.35062,20325.69991,7025.776781,8458.979747,9046.967041,30436.99564
,,,,,,,,1357,8753.562696,9490.310681,19171.78592,50117.75721,20374.58978,7002.184252,8440.300609,8928.726325,29905.39156
,,,,,,,,1358,8767.275068,9481.985875,19088.20007,50411.60985,20670.82839,7002.744689,8580.776519,8940.13157,29846.0907
,,,,,,,,1359,8841.801527,9533.938334,19020.45648,50874.17312,21258.10403,7010.316464,9017.999171,9070.130631,30195.84209
,,,,,,,,1360,9159.694656,9845.169896,19123.72142,51566.74535,21899.52891,7076.341724,9446.155489,9205.851131,31323.32539
,,,,,,,,1361,9228.191355,9980.972084,19531.17059,51759.11918,21876.07324,7079.257823,9589.604061,9105.61328,32209.87853
,,,,,,,,1362,9228.482159,9877.484671,20119.64041,51726.87584,21483.13847,7068.719227,9440.296017,8957.869735,32230.06605
,,,,,,,,1363,9075.426043,9714.420375,20077.19917,51603.55465,20799.89567,7008.475436,9197.866074,8700.553864,31932.42937
,,,,,,,,1364,8869.877695,9405.593023,19888.66708,51285.85388,19792.70761,6897.799616,8796.315984,8348.070379,31130.46476
,,,,,,,,1365,8626.764554,9016.048422,19612.15643,50915.75779,18658.93317,6815.863806,8325.422747,7999.957177,30158.45037
,,,,,,,,1366,8454.006671,8671.070427,18859.31705,50612.52422,17510.6076,6736.931492,7912.240923,7749.090337,29483.14763
