Time,Month,Day,Hour,APS,ATSI,COMED,DOM,AE,PS,PECO,JCPL,DPL,RECO,PENLC,BGE,PEPCO,METED,PL,AEP,DAY,DLCO,DEOK,EKPC,OVEC
4339,6,181,20,5997.37099,9627.828657,15608.49751,14453.95353,1897.937455,7052.032867,5818.84637,4266.584964,2810.248226,277.2728757,2074.321637,5181.980793,4722.1006,1879.559357,4594.378265,16684.41995,2445.942969,2081.463985,3976.105388,1613.750365,66.36248375
4340,6,181,21,5684.272392,9004.994324,14690.13354,13764.26506,1758.189827,6532.782424,5390.397068,3952.430709,2603.325958,256.8569096,1972.829406,4814.430297,4387.168749,1772.267573,4332.115177,15636.67551,2292.343195,1950.752679,3726.41482,1512.410434,62.19506747
4341,6,181,22,5379.428819,8506.540347,13679.11521,13226.26148,1644.16953,6109.125218,5040.824648,3696.111786,2434.497773,240.1994927,1890.040372,4529.461644,4127.489932,1692.320459,4136.69316,14653.10423,2148.151232,1828.047293,3492.017515,1417.277459,58.28290072
4342,6,181,23,5208.117392,8107.869993,12735.04755,12872.20043,1562.779045,5806.708308,4791.291276,3513.14505,2313.984071,228.3090197,1857.044677,4329.16017,3944.964417,1642.006033,4013.705021,13959.6318,2046.487882,1741.533174,3326.754384,1350.203422,55.52460566
4343,6,181,24,5084.741612,7843.364937,11947.37269,12652.66578,1521.544762,5653.496981,4664.871961,3420.449914,2252.929072,222.285034,1833.047965,4175.459527,3804.904095,1632.416865,3990.265344,13538.3162,1984.722838,1688.971967,3226.349621,1309.452937,53.84881771
4344,7,182,1,5097.408537,7752.506649,11366.16348,12577.48891,1499.90499,5573.0916,4598.52704,3371.80346,2220.887378,219.1236433,1829.621294,4165.568965,3795.891281,1645.194817,4021.499656,13386.29078,1962.435848,1670.006043,3190.120067,1294.748735,53.24413477
4345,7,182,2,5205.722475,7933.721744,11080.30483,12706.44941,1506.481251,5597.526552,4618.689061,3386.586971,2230.624752,220.0843804,1906.706095,4269.524825,3890.621471,1735.489276,4242.214633,13771.17005,2018.85931,1718.021638,3281.841598,1331.975026,54.77499675
4346,7,182,3,5370.310636,8327.048027,11073.76836,13004.50016,1567.898326,5825.729661,4806.986372,3524.653252,2321.564116,229.0569041,2028.818118,4451.66561,4056.597986,1890.114927,4620.180206,14248.36156,2088.815786,1777.553641,3395.562287,1378.12994,56.6730318
4347,7,182,4,5658.050394,9066.38774,11390.4644,13500.91035,1698.886634,6312.433716,5208.580661,3819.116457,2515.516588,248.1932064,2187.988893,4706.213763,4288.556002,2056.06408,5025.824847,15248.307,2235.408207,1902.301785,3633.861758,1474.846657,60.65032697
4348,7,182,5,5904.601625,9802.118009,12316.80054,14103.50489,1806.022103,6710.509451,5537.045033,4059.958208,2674.150509,263.8448073,2309.160073,4987.902906,4545.246354,2175.34847,5317.402555,16389.88961,2402.764697,2044.719866,3905.915134,1585.262803,65.19098572
4349,7,182,6,6194.49341,10483.86583,13634.94159,14707.39163,1932.900577,7181.942885,5926.039069,4345.182461,2862.01761,282.3806971,2426.610477,5253.759481,4787.509215,2279.150888,5571.136267,17613.7076,2582.176928,2197.397219,4197.566226,1703.632919,70.05873668
4350,7,182,7,6511.026205,11029.90137,14963.50972,15284.20714,2064.005249,7669.079303,6327.990113,4639.907252,3056.14238,301.5339991,2531.123609,5512.514872,5023.301094,2394.047183,5851.987756,18891.14042,2769.449116,2356.763287,4501.994401,1827.188769,75.1397413
4351,7,182,8,6853.717393,11337.24808,16249.2572,15763.82881,2176.31348,8086.375107,6672.313548,4892.377432,3222.435535,317.9412975,2577.768011,5732.383351,5223.657119,2498.681432,6107.754788,20047.2106,2938.92949,2500.988766,4777.500346,1939.006182,79.73802455
4352,7,182,9,7102.026347,11485.8829,17375.98371,16215.88693,2277.337306,8461.742239,6982.040361,5119.48014,3372.020035,332.7000381,2593.143945,5935.979749,5409.185146,2587.798273,6325.591205,20966.85921,3073.750363,2615.719483,4996.664082,2027.956429,83.39593812
4353,7,182,10,7273.753932,11614.67145,18283.34866,16537.9084,2359.974546,8768.791627,7235.396132,5305.249595,3494.379788,344.7726516,2609.168068,6039.837428,5503.82587,2659.75086,6501.471473,21509.51434,3153.303832,2683.418396,5125.985567,2080.443115,85.5543555
4354,7,182,11,7397.492802,11666.65611,18850.65452,16763.72593,2424.058965,9006.905603,7431.871201,5449.312098,3589.268651,354.1348523,2611.605226,6054.176909,5516.892778,2684.101336,6560.99356,21608.98118,3167.885712,2695.827377,5149.689755,2090.063746,85.94998605
4355,7,182,12,7509.635578,11641.5604,18838.09526,16904.66208,2484.095043,9229.977438,7615.934542,5584.273882,3678.163192,362.9056238,2595.974809,5995.972996,5463.854231,2694.490246,6586.38812,21437.23389,3142.707488,2674.401052,5108.760234,2073.452006,85.26685912
4356,7,182,13,7562.252993,11408.8227,17713.08463,17091.17997,2538.374259,9431.658909,7782.348046,5706.294177,3758.533634,370.8353658,2608.925302,6104.748653,5562.976482,2721.31513,6651.958629,21249.67573,3115.211383,2651.002243,5064.062785,2055.311007,84.52084425
4357,7,182,14,7500.566726,11186.42662,17016.66802,17260.16039,2583.866086,9600.689693,7921.820477,5808.560321,3825.892716,377.4813433,2606.771867,6287.566973,5729.570402,2711.90994,6628.968667,21067.89344,3088.562022,2628.324002,5020.741797,2037.728661,83.79780297
4358,7,182,15,7294.831655,10939.26134,16808.84495,17241.25518,2580.744521,9589.091114,7912.250137,5801.543008,3821.270661,377.0253087,2580.974214,6283.554322,5725.913859,2669.206861,6524.585637,20523.14803,3008.702116,2560.364316,4890.922171,1985.039799,81.63107146
4359,7,182,16,7014.234369,10716.37641,16672.35214,17007.59434,2531.733907,9406.985818,7761.98953,5691.36659,3748.701362,369.8652656,2511.822484,6193.21364,5643.590553,2605.301215,6368.375242,19770.83771,2898.413108,2466.509879,4711.637239,1912.274845,78.63874801
4360,7,182,17,6849.411228,10434.71221,16421.07193,16685.78292,2481.937454,9221.960635,7609.319635,5579.423597,3674.968482,362.590418,2485.452414,6066.96462,5528.545631,2544.41315,6219.540995,19110.71185,2801.63838,2384.15591,4554.321012,1848.426155,76.01308934
4361,7,182,18,6715.910461,10283.94554,16292.93572,16368.84632,2405.965567,8939.677233,7376.399032,5408.637933,3562.47802,351.4915572,2440.121653,5931.590425,5405.185357,2470.753732,6039.488565,18628.65672,2730.968895,2324.017146,4439.441261,1801.800822,74.09570919
4362,7,182,19,6348.704678,9762.046662,15936.84302,15656.20854,2252.853325,8370.768833,6906.975443,5064.439873,3335.766964,329.1231322,2298.108672,5594.564583,5098.06922,2303.969828,5631.803466,17572.68147,2576.162481,2192.279007,4187.789188,1699.66479,69.89555478
4363,7,182,20,5924.270835,9053.62435,15616.05905,14866.851,2084.146835,7743.917979,6389.741777,4685.185767,3085.965732,304.4765173,2150.450561,5203.483866,4741.695361,2140.75763,5232.849013,16317.87717,2392.207644,2035.735959,3888.753673,1578.297617,64.90455539
4364,7,182,21,5597.21745,8409.681539,14607.8773,14171.14582,1922.545611,7143.467665,5894.291997,4321.904379,2846.685164,280.8679227,2022.927562,4805.943773,4379.435371,2011.463171,4916.80278,15257.06953,2236.692798,1903.394954,3635.949979,1475.694186,60.68518005
4365,7,182,22,5391.294222,7986.20943,13425.73602,13628.30911,1794.407346,6667.353315,5501.435595,4033.848104,2656.952709,262.1479879,1975.072967,4539.686411,4136.807291,1915.578074,4682.422099,14372.32441,2106.988792,1793.01862,3425.10418,1390.119874,57.16609554
4366,7,182,23,5198.204125,7727.609703,12341.12668,13245.98563,1710.481004,6355.514101,5244.127594,3845.180732,2532.684201,249.8870474,1911.034911,4324.857743,3941.043813,1849.37036,4520.584546,13682.22989,2005.820646,1706.925913,3260.64605,1323.372557,54.4212362
4367,7,182,24,5109.581698,7529.664272,11465.92009,12986.42543,1652.976018,6141.846864,5067.824271,3715.90887,2447.53741,241.4860472,1870.891013,4200.664777,3827.87248,1813.74727,4433.507782,13310.76526,1951.363775,1660.583861,3172.121394,1287.443757,52.94373109
4368,7,183,1,5113.820852,7427.765902,10789.19133,12898.68788,1631.350384,6061.494017,5001.522698,3667.2942,2415.51665,238.326722,1858.999942,4155.861425,3787.045246,1813.967816,4434.046881,13237.67657,1940.648942,1651.465684,3154.703446,1280.374472,52.65301992
4369,7,183,2,5193.134506,7569.68101,10372.11749,13010.29095,1636.169232,6079.399069,5016.296701,3678.127024,2422.651847,239.0307156,1935.363592,4280.913828,3900.999746,1876.810206,4587.658264,13573.97867,1989.950972,1693.421037,3234.848433,1312.902283,53.99066564
4370,7,183,3,5379.85253,7698.108193,10276.50439,13255.72394,1675.745071,6226.448238,5137.631433,3767.093962,2481.251214,244.8124166,2042.54576,4434.047462,4040.543378,1990.960246,4866.685613,14059.16183,2061.079027,1753.950038,3350.473633,1359.830165,55.92048759
4371,7,183,4,5636.209558,7987.007027,10397.73379,13614.26246,1747.567941,6493.315428,5357.831652,3928.552588,2587.598287,255.3051404,2117.317058,4653.083528,4240.140864,2112.83358,5164.591713,14609.02526,2141.689236,1822.548222,3481.512945,1413.014052,58.10757605
4372,7,183,5,5795.680012,8271.380933,11101.68448,14073.69768,1822.729332,6772.58733,5588.267375,4097.51625,2698.888659,266.2855945,2198.355471,4873.445541,4440.946625,2200.604768,5379.138827,15288.23751,2241.262038,1907.283314,3643.377698,1478.708816,60.80915108
4373,7,183,6,5955.499619,8589.943487,12059.8142,14568.91696,1886.727819,7010.382011,5784.478984,4241.385576,2793.650283,275.6352411,2249.346233,5017.882232,4572.565134,2245.542544,5488.98433,15812.74978,2318.155757,1972.718816,3768.375515,1529.440688,62.89540503
4374,7,183,7,6119.41056,8946.623851,12753.33558,15000.24233,1948.329317,7239.27037,5973.341717,4379.866444,2884.86272,284.6347076,2309.099144,5106.057838,4652.915506,2278.520801,5569.596088,16379.35035,2401.219637,2043.405041,3903.403496,1584.243425,65.14906568
4375,7,183,8,6196.617679,9182.127627,13217.61168,15442.23471,2004.30068,7447.239231,6144.943136,4505.690703,2967.738698,292.8116582,2339.446084,5176.626778,4717.221733,2303.609912,5630.923689,16848.50281,2469.997585,2101.934134,4015.20838,1629.620786,67.01512531
4376,7,183,9,6411.724978,9339.220884,13573.2261,15865.89828,2020.826354,7508.642515,6195.608849,4542.840605,2992.208021,295.2259216,2363.563852,5315.260191,4843.551982,2325.909023,5685.43144,17321.47099,2539.33492,2160.939256,4127.922598,1675.367212,68.89636204
4377,7,183,10,6529.97388,9469.031616,13699.55682,16184.90048,2020.539617,7507.577107,6194.729749,4542.196017,2991.783454,295.1840318,2408.806565,5423.837325,4942.493326,2347.526968,5738.274153,17774.82579,2605.796923,2217.497511,4235.962701,1719.216592,70.69958626
4378,7,183,11,6673.11382,9481.117078,13775.94734,16423.57626,2033.660402,7556.329086,6234.956487,4571.691691,3011.211209,297.1008693,2371.838331,5555.108651,5062.114844,2376.699749,5809.58384,17952.19348,2631.799101,2239.625009,4278.231635,1736.371949,71.40506843
4379,7,183,12,6810.816824,9523.924206,13964.18176,16472.1006,2031.359503,7547.779797,6227.902209,4566.519244,3007.804301,296.7647271,2366.149295,5711.479792,5204.608669,2404.958909,5878.660281,17983.28281,2636.356809,2243.503556,4285.640608,1739.37897,71.52872659
4380,7,183,13,6886.331069,9538.328502,14079.69978,16408.27104,2042.983859,7590.971601,6263.541077,4592.650929,3025.016315,298.4629489,2350.626357,5806.258364,5290.976019,2415.734486,5905.000006,18030.19213,2643.233736,2249.355726,4296.819685,1743.916134,71.715309
4381,7,183,14,6914.902443,9389.095704,14240.60672,16264.43515,2065.888407,7676.07642,6333.763647,4644.140612,3058.930744,301.8091128,2324.52202,5833.934012,5316.195564,2389.466721,5840.791314,17912.52245,2625.983311,2234.675851,4268.777533,1732.534888,71.24727641
4382,7,183,15,6811.299296,9175.904236,14324.11231,15946.14579,2065.752474,7675.571346,6333.346895,4643.835035,3058.729471,301.7892542,2297.894733,5714.045441,5206.946626,2315.2721,5659.430639,17529.23334,2569.792966,2186.858637,4177.434955,1695.4624,69.72273928
4383,7,183,16,6562.899341,8911.503491,14247.23348,15627.60556,2015.701001,7489.598603,6179.89514,4531.318754,2984.618987,294.4771503,2203.774843,5613.807314,5115.604234,2223.394782,5434.846535,16846.60861,2469.719894,2101.697823,4014.756968,1629.437575,67.00759111
4384,7,183,17,6324.560268,8553.374172,13853.22131,15347.75537,1969.277018,7317.104272,6037.564831,4426.957114,2915.879675,287.6949925,2121.586321,5474.072232,4988.270085,2117.680695,5176.439957,16143.20262,2366.600282,2013.944444,3847.126548,1561.402746,64.20978523
4385,7,183,18,6146.74407,8332.445967,13337.52336,15071.22491,1918.380842,7127.992924,5881.523318,4312.541931,2840.51845,280.2594845,2078.49815,5343.915631,4869.664365,2054.569367,5022.171184,15547.57696,2279.281309,1939.637193,3705.181522,1503.792644,61.84067688
4386,7,183,19,5806.729333,7975.631038,12718.04276,14488.44824,1791.378383,6656.098808,5492.14916,4027.038959,2652.467767,261.7054816,1963.185513,4993.103603,4549.98551,1911.536419,4672.542711,14732.46999,2159.786285,1837.948564,3510.931365,1424.953873,58.59857898
4387,7,183,20,5376.577135,7416.898103,12366.30648,13768.34107,1640.476859,6095.404619,5029.503366,3687.81062,2429.030089,239.6600242,1825.258928,4600.608624,4192.3229,1767.695974,4320.940401,13527.94334,1983.202173,1687.677901,3223.877639,1308.449653,53.80755955
4388,7,183,21,5032.162817,6914.011896,11612.86928,13130.1001,1481.1536,5503.418379,4541.03755,3329.650124,2193.12247,216.3842212,1679.586241,4207.71689,3834.298745,1622.499178,3966.022636,12528.78852,1836.725657,1563.028392,2985.766583,1211.809407,49.83340908
4389,7,183,22,4798.163724,6541.119802,10605.92245,12640.06604,1346.364319,5002.591317,4127.78994,3026.642289,1993.541953,196.6926284,1623.659598,3864.658163,3521.685116,1517.411933,3709.148305,11729.97131,1719.618719,1463.37199,2795.398478,1134.546214,46.65610389
4390,7,183,23,4625.092359,6313.089177,9941.943253,12292.66818,1265.402064,4701.765551,3879.569469,2844.638218,1873.662325,184.8647163,1555.580684,3598.122466,3278.803403,1451.10779,3547.075044,11225.47767,1645.659738,1400.43391,2675.171349,1085.750583,44.64947426
4391,7,183,24,4422.337887,6158.629885,9449.205899,12046.68875,1206.679849,4483.575545,3699.534273,2712.630013,1786.713202,176.2858892,1552.653952,3397.409904,3095.903282,1409.36464,3445.038458,10909.76476,1599.376093,1361.047162,2599.933025,1055.2142,43.39372232
4392,7,184,1,4361.915229,6008.6855,9065.508233,11895.15322,1163.837705,4324.39,3568.185448,2616.320386,1723.277466,170.0270083,1551.391242,3249.330965,2960.965761,1388.566459,3394.199569,10795.35807,1582.604025,1346.774362,2572.668485,1044.148558,42.93866833
4393,7,184,2,4378.264946,6038.650155,8823.427663,11809.59843,1138.860579,4231.584246,3491.608603,2560.171522,1686.2942,166.3780579,1595.748952,3176.040021,2894.179097,1384.377216,3383.95942,10757.71454,1577.085467,1342.078144,2563.697561,1040.5076,42.78894071
4394,7,184,3,4383.445567,6029.792165,8740.123559,11734.76035,1139.244439,4233.010526,3492.78547,2561.034443,1686.862575,166.4341366,1630.270334,3143.591697,2864.610432,1421.631305,3475.022986,10765.02146,1578.156665,1342.989719,2565.438891,1041.21434,42.81800408
