Region Name,State Name,PV Class,Resource Class,Month,Day of Month,Season,Hour,kWh of Generation per MW of Capacity,Zone
PJM_West,WV,Class 8,2,6,10,Summer,7,218.7633482,AEP
PJM_West,WV,Class 8,2,6,10,Summer,8,653.2088417,AEP
PJM_West,WV,Class 8,2,6,10,Summer,9,859.6475385,AEP
PJM_West,WV,Class 8,2,6,10,Summer,10,855.0257455,AEP
PJM_West,WV,Class 8,2,6,10,Summer,11,720.9946653,AEP
PJM_West,WV,Class 8,2,6,10,Summer,12,693.2640907,AEP
PJM_West,WV,Class 8,2,6,10,Summer,13,1000,AEP
PJM_West,WV,Class 8,2,6,10,Summer,14,896.6216075,AEP
PJM_West,WV,Class 8,2,6,10,Summer,15,868.8910328,AEP
PJM_West,WV,Class 8,2,6,10,Summer,16,833.457531,AEP
PJM_West,WV,Class 8,2,6,10,Summer,17,788.7805349,AEP
PJM_West,WV,Class 8,2,6,10,Summer,18,383.6061372,AEP
PJM_West,WV,Class 8,2,6,10,Summer,19,246.4938999,AEP
PJM_West,WV,Class 8,2,6,10,Summer,20,118.6251913,AEP
PJM_West,WV,Class 8,2,6,10,Summer,21,0,AEP
PJM_West,WV,Class 8,2,6,10,Summer,22,0,AEP
PJM_West,WV,Class 8,2,6,10,Summer,23,0,AEP
PJM_West,WV,Class 8,2,6,10,Summer,24,0,AEP
PJM_West,WV,Class 8,2,6,11,Summer,1,0,AEP
PJM_West,WV,Class 8,2,6,11,Summer,2,0,AEP
PJM_West,WV,Class 8,2,6,11,Summer,3,0,AEP
PJM_West,WV,Class 8,2,6,11,Summer,4,0,AEP
PJM_West,WV,Class 8,2,6,11,Summer,5,0,AEP
PJM_West,WV,Class 8,2,6,11,Summer,6,0,AEP
PJM_West,WV,Class 8,2,6,11,Summer,7,10.7841087,AEP
PJM_West,WV,Class 8,2,6,11,Summer,8,23.10880312,AEP
PJM_West,WV,Class 8,2,6,11,Summer,9,53.92054204,AEP
PJM_West,WV,Class 8,2,6,11,Summer,10,172.5457391,AEP
PJM_West,WV,Class 8,2,6,11,Summer,11,408.2555088,AEP
PJM_West,WV,Class 8,2,6,11,Summer,12,174.0863177,AEP
PJM_West,WV,Class 8,2,6,11,Summer,13,228.0068655,AEP
PJM_West,WV,Class 8,2,6,11,Summer,14,137.1122373,AEP
PJM_West,WV,Class 8,2,6,11,Summer,15,212.6009881,AEP
PJM_West,WV,Class 8,2,6,11,Summer,16,100.1381454,AEP
PJM_West,WV,Class 8,2,6,11,Summer,17,114.0034327,AEP
PJM_West,WV,Class 8,2,6,11,Summer,18,44.67701907,AEP
PJM_West,WV,Class 8,2,6,11,Summer,19,18.48704307,AEP
PJM_West,WV,Class 8,2,6,11,Summer,20,3.081173964,AEP
PJM_West,WV,Class 8,2,6,11,Summer,21,0,AEP
PJM_West,WV,Class 8,2,6,11,Summer,22,0,AEP
PJM_West,WV,Class 8,2,6,11,Summer,23,0,AEP
PJM_West,WV,Class 8,2,6,11,Summer,24,0,AEP
PJM_West,WV,Class 8,2,6,12,Summer,1,0,AEP
PJM_West,WV,Class 8,2,6,12,Summer,2,0,AEP
PJM_West,WV,Class 8,2,6,12,Summer,3,0,AEP
PJM_West,WV,Class 8,2,6,12,Summer,4,0,AEP
PJM_West,WV,Class 8,2,6,12,Summer,5,0,AEP
PJM_West,WV,Class 8,2,6,12,Summer,6,0,AEP
PJM_West,WV,Class 8,2,6,12,Summer,7,24.64939171,AEP
PJM_West,WV,Class 8,2,6,12,Summer,8,272.6838845,AEP
PJM_West,WV,Class 8,2,6,12,Summer,9,141.7339959,AEP
PJM_West,WV,Class 8,2,6,12,Summer,10,314.2797236,AEP
PJM_West,WV,Class 8,2,6,12,Summer,11,212.6009881,AEP
PJM_West,WV,Class 8,2,6,12,Summer,12,149.4369346,AEP
PJM_West,WV,Class 8,2,6,12,Summer,13,345.0914783,AEP
PJM_West,WV,Class 8,2,6,12,Summer,14,271.1432945,AEP
PJM_West,WV,Class 8,2,6,12,Summer,15,805.7269563,AEP
PJM_West,WV,Class 8,2,6,12,Summer,16,771.8340216,AEP
PJM_West,WV,Class 8,2,6,12,Summer,17,736.4005197,AEP
PJM_West,WV,Class 8,2,6,12,Summer,18,303.4956163,AEP
PJM_West,WV,Class 8,2,6,12,Summer,19,61.62347498,AEP
PJM_West,WV,Class 8,2,6,12,Summer,20,3.081173964,AEP
PJM_West,WV,Class 8,2,6,12,Summer,21,0,AEP
PJM_West,WV,Class 8,2,6,12,Summer,22,0,AEP
PJM_West,WV,Class 8,2,6,12,Summer,23,0,AEP
PJM_West,WV,Class 8,2,6,12,Summer,24,0,AEP
PJM_West,WV,Class 8,2,6,13,Summer,1,0,AEP
PJM_West,WV,Class 8,2,6,13,Summer,2,0,AEP
PJM_West,WV,Class 8,2,6,13,Summer,3,0,AEP
PJM_West,WV,Class 8,2,6,13,Summer,4,0,AEP
PJM_West,WV,Class 8,2,6,13,Summer,5,0,AEP
PJM_West,WV,Class 8,2,6,13,Summer,6,0,AEP
PJM_West,WV,Class 8,2,6,13,Summer,7,12.32469586,AEP
PJM_West,WV,Class 8,2,6,13,Summer,8,144.8151645,AEP
PJM_West,WV,Class 8,2,6,13,Summer,9,291.170919,AEP
PJM_West,WV,Class 8,2,6,13,Summer,10,573.0983437,AEP
PJM_West,WV,Class 8,2,6,13,Summer,11,494.5284128,AEP
PJM_West,WV,Class 8,2,6,13,Summer,12,306.5767964,AEP
PJM_West,WV,Class 8,2,6,13,Summer,13,220.3039383,AEP
PJM_West,WV,Class 8,2,6,13,Summer,14,211.0603981,AEP
PJM_West,WV,Class 8,2,6,13,Summer,15,647.0464816,AEP
PJM_West,WV,Class 8,2,6,13,Summer,16,708.669991,AEP
PJM_West,WV,Class 8,2,6,13,Summer,17,670.1553091,AEP
PJM_West,WV,Class 8,2,6,13,Summer,18,519.1778074,AEP
PJM_West,WV,Class 8,2,6,13,Summer,19,514.5560144,AEP
PJM_West,WV,Class 8,2,6,13,Summer,20,92.43521247,AEP
PJM_West,WV,Class 8,2,6,13,Summer,21,0,AEP
PJM_West,WV,Class 8,2,6,13,Summer,22,0,AEP
PJM_West,WV,Class 8,2,6,13,Summer,23,0,AEP
PJM_West,WV,Class 8,2,6,13,Summer,24,0,AEP
PJM_West,WV,Class 8,2,6,14,Summer,1,0,AEP
PJM_West,WV,Class 8,2,6,14,Summer,2,0,AEP
PJM_West,WV,Class 8,2,6,14,Summer,3,0,AEP
PJM_West,WV,Class 8,2,6,14,Summer,4,0,AEP
PJM_West,WV,Class 8,2,6,14,Summer,5,0,AEP
PJM_West,WV,Class 8,2,6,14,Summer,6,0,AEP
PJM_West,WV,Class 8,2,6,14,Summer,7,198.7357008,AEP
PJM_West,WV,Class 8,2,6,14,Summer,8,362.0379227,AEP
PJM_West,WV,Class 8,2,6,14,Summer,9,474.5007654,AEP
PJM_West,WV,Class 8,2,6,14,Summer,10,1000,AEP
PJM_West,WV,Class 8,2,6,14,Summer,11,1000,AEP
PJM_West,WV,Class 8,2,6,14,Summer,12,1000,AEP
PJM_West,WV,Class 8,2,6,14,Summer,13,1000,AEP
PJM_West,WV,Class 8,2,6,14,Summer,14,1000,AEP
PJM_West,WV,Class 8,2,6,14,Summer,15,1000,AEP
PJM_West,WV,Class 8,2,6,14,Summer,16,1000,AEP
PJM_West,WV,Class 8,2,6,14,Summer,17,1000,AEP
PJM_West,WV,Class 8,2,6,14,Summer,18,910.4868948,AEP
PJM_West,WV,Class 8,2,6,14,Summer,19,741.0223128,AEP
PJM_West,WV,Class 8,2,6,14,Summer,20,268.0621144,AEP
PJM_West,WV,Class 8,2,6,14,Summer,21,0,AEP
PJM_West,WV,Class 8,2,6,14,Summer,22,0,AEP
PJM_West,WV,Class 8,2,6,14,Summer,23,0,AEP
PJM_West,WV,Class 8,2,6,14,Summer,24,0,AEP
PJM_West,WV,Class 8,2,6,15,Summer,1,0,AEP
PJM_West,WV,Class 8,2,6,15,Summer,2,0,AEP
PJM_West,WV,Class 8,2,6,15,Summer,3,0,AEP
PJM_West,WV,Class 8,2,6,15,Summer,4,0,AEP
PJM_West,WV,Class 8,2,6,15,Summer,5,0,AEP
PJM_West,WV,Class 8,2,6,15,Summer,6,0,AEP
PJM_West,WV,Class 8,2,6,15,Summer,7,228.0068655,AEP
PJM_West,WV,Class 8,2,6,15,Summer,8,684.0205964,AEP
PJM_West,WV,Class 8,2,6,15,Summer,9,767.2122744,AEP
PJM_West,WV,Class 8,2,6,15,Summer,10,915.108596,AEP
PJM_West,WV,Class 8,2,6,15,Summer,11,1000,AEP
PJM_West,WV,Class 8,2,6,15,Summer,12,1000,AEP
PJM_West,WV,Class 8,2,6,15,Summer,13,1000,AEP
PJM_West,WV,Class 8,2,6,15,Summer,14,1000,AEP
PJM_West,WV,Class 8,2,6,15,Summer,15,1000,AEP
PJM_West,WV,Class 8,2,6,15,Summer,16,1000,AEP
PJM_West,WV,Class 8,2,6,15,Summer,17,870.4315999,AEP
PJM_West,WV,Class 8,2,6,15,Summer,18,502.23134,AEP
PJM_West,WV,Class 8,2,6,15,Summer,19,392.8496544,AEP
PJM_West,WV,Class 8,2,6,15,Summer,20,141.7339959,AEP
PJM_West,WV,Class 8,2,6,15,Summer,21,0,AEP
PJM_West,WV,Class 8,2,6,15,Summer,22,0,AEP
PJM_West,WV,Class 8,2,6,15,Summer,23,0,AEP
PJM_West,WV,Class 8,2,6,15,Summer,24,0,AEP
PJM_West,WV,Class 8,2,6,16,Summer,1,0,AEP
PJM_West,WV,Class 8,2,6,16,Summer,2,0,AEP
PJM_West,WV,Class 8,2,6,16,Summer,3,0,AEP
PJM_West,WV,Class 8,2,6,16,Summer,4,0,AEP
PJM_West,WV,Class 8,2,6,16,Summer,5,0,AEP
PJM_West,WV,Class 8,2,6,16,Summer,6,0,AEP
PJM_West,WV,Class 8,2,6,16,Summer,7,197.1951337,AEP
PJM_West,WV,Class 8,2,6,16,Summer,8,659.3712018,AEP
PJM_West,WV,Class 8,2,6,16,Summer,9,819.5922437,AEP
PJM_West,WV,Class 8,2,6,16,Summer,10,867.3504657,AEP
PJM_West,WV,Class 8,2,6,16,Summer,11,875.0533929,AEP
PJM_West,WV,Class 8,2,6,16,Summer,12,873.512734,AEP
PJM_West,WV,Class 8,2,6,16,Summer,13,879.6750942,AEP
PJM_West,WV,Class 8,2,6,16,Summer,14,890.4592473,AEP
PJM_West,WV,Class 8,2,6,16,Summer,15,908.9462359,AEP
PJM_West,WV,Class 8,2,6,16,Summer,16,1000,AEP
PJM_West,WV,Class 8,2,6,16,Summer,17,990.5973928,AEP
PJM_West,WV,Class 8,2,6,16,Summer,18,891.9998144,AEP
PJM_West,WV,Class 8,2,6,16,Summer,19,671.6958761,AEP
PJM_West,WV,Class 8,2,6,16,Summer,20,234.1692026,AEP
PJM_West,WV,Class 8,2,6,16,Summer,21,0,AEP
PJM_West,WV,Class 8,2,6,16,Summer,22,0,AEP
PJM_West,WV,Class 8,2,6,16,Summer,23,0,AEP
PJM_West,WV,Class 8,2,6,16,Summer,24,0,AEP
PJM_West,WV,Class 8,2,6,17,Summer,1,0,AEP
PJM_West,WV,Class 8,2,6,17,Summer,2,0,AEP
PJM_West,WV,Class 8,2,6,17,Summer,3,0,AEP
PJM_West,WV,Class 8,2,6,17,Summer,4,0,AEP
PJM_West,WV,Class 8,2,6,17,Summer,5,0,AEP
PJM_West,WV,Class 8,2,6,17,Summer,6,0,AEP
PJM_West,WV,Class 8,2,6,17,Summer,7,261.8997773,AEP
PJM_West,WV,Class 8,2,6,17,Summer,8,687.1017765,AEP
PJM_West,WV,Class 8,2,6,17,Summer,9,879.6750942,AEP
PJM_West,WV,Class 8,2,6,17,Summer,10,969.0291782,AEP
PJM_West,WV,Class 8,2,6,17,Summer,11,998.30032,AEP
PJM_West,WV,Class 8,2,6,17,Summer,12,938.2174694,AEP
PJM_West,WV,Class 8,2,6,17,Summer,13,904.3245347,AEP
PJM_West,WV,Class 8,2,6,17,Summer,14,853.4851784,AEP
PJM_West,WV,Class 8,2,6,17,Summer,15,811.8893165,AEP
PJM_West,WV,Class 8,2,6,17,Summer,16,694.8047037,AEP
PJM_West,WV,Class 8,2,6,17,Summer,17,841.1604582,AEP
PJM_West,WV,Class 8,2,6,17,Summer,18,622.3971329,AEP
PJM_West,WV,Class 8,2,6,17,Summer,19,477.5819455,AEP
PJM_West,WV,Class 8,2,6,17,Summer,20,169.4645591,AEP
PJM_West,WV,Class 8,2,6,17,Summer,21,0,AEP
PJM_West,WV,Class 8,2,6,17,Summer,22,0,AEP
PJM_West,WV,Class 8,2,6,17,Summer,23,0,AEP
PJM_West,WV,Class 8,2,6,17,Summer,24,0,AEP
PJM_West,WV,Class 8,2,6,18,Summer,1,0,AEP
PJM_West,WV,Class 8,2,6,18,Summer,2,0,AEP
PJM_West,WV,Class 8,2,6,18,Summer,3,0,AEP
PJM_West,WV,Class 8,2,6,18,Summer,4,0,AEP
PJM_West,WV,Class 8,2,6,18,Summer,5,0,AEP
PJM_West,WV,Class 8,2,6,18,Summer,6,0,AEP
PJM_West,WV,Class 8,2,6,18,Summer,7,266.5215244,AEP
PJM_West,WV,Class 8,2,6,18,Summer,8,714.8323052,AEP
PJM_West,WV,Class 8,2,6,18,Summer,9,904.3245347,AEP
PJM_West,WV,Class 8,2,6,18,Summer,10,896.6216075,AEP
PJM_West,WV,Class 8,2,6,18,Summer,11,868.8910328,AEP
PJM_West,WV,Class 8,2,6,18,Summer,12,944.3797377,AEP
PJM_West,WV,Class 8,2,6,18,Summer,13,1000,AEP
PJM_West,WV,Class 8,2,6,18,Summer,14,1000,AEP
PJM_West,WV,Class 8,2,6,18,Summer,15,1000,AEP
PJM_West,WV,Class 8,2,6,18,Summer,16,965.9479523,AEP
PJM_West,WV,Class 8,2,6,18,Summer,17,939.7580365,AEP
PJM_West,WV,Class 8,2,6,18,Summer,18,875.0533929,AEP
PJM_West,WV,Class 8,2,6,18,Summer,19,660.9117689,AEP
PJM_West,WV,Class 8,2,6,18,Summer,20,229.5474555,AEP
PJM_West,WV,Class 8,2,6,18,Summer,21,0,AEP
PJM_West,WV,Class 8,2,6,18,Summer,22,0,AEP
PJM_West,WV,Class 8,2,6,18,Summer,23,0,AEP
PJM_West,WV,Class 8,2,6,18,Summer,24,0,AEP
PJM_West,WV,Class 8,2,6,19,Summer,1,0,AEP
PJM_West,WV,Class 8,2,6,19,Summer,2,0,AEP
PJM_West,WV,Class 8,2,6,19,Summer,3,0,AEP
PJM_West,WV,Class 8,2,6,19,Summer,4,0,AEP
PJM_West,WV,Class 8,2,6,19,Summer,5,0,AEP
PJM_West,WV,Class 8,2,6,19,Summer,6,0,AEP
PJM_West,WV,Class 8,2,6,19,Summer,7,269.6027045,AEP
PJM_West,WV,Class 8,2,6,19,Summer,8,326.6044208,AEP
PJM_West,WV,Class 8,2,6,19,Summer,9,728.6975925,AEP
PJM_West,WV,Class 8,2,6,19,Summer,10,945.9203966,AEP
PJM_West,WV,Class 8,2,6,19,Summer,11,1000,AEP
PJM_West,WV,Class 8,2,6,19,Summer,12,932.0551093,AEP
PJM_West,WV,Class 8,2,6,19,Summer,13,517.6371944,AEP
PJM_West,WV,Class 8,2,6,19,Summer,14,999.840887,AEP
PJM_West,WV,Class 8,2,6,19,Summer,15,933.5956764,AEP
PJM_West,WV,Class 8,2,6,19,Summer,16,685.5611635,AEP
PJM_West,WV,Class 8,2,6,19,Summer,17,620.8565199,AEP
PJM_West,WV,Class 8,2,6,19,Summer,18,15.40586875,AEP
PJM_West,WV,Class 8,2,6,19,Summer,19,89.35403815,AEP
PJM_West,WV,Class 8,2,6,19,Summer,20,38.5146733,AEP
PJM_West,WV,Class 8,2,6,19,Summer,21,0,AEP
PJM_West,WV,Class 8,2,6,19,Summer,22,0,AEP
PJM_West,WV,Class 8,2,6,19,Summer,23,0,AEP
PJM_West,WV,Class 8,2,6,19,Summer,24,0,AEP
PJM_West,WV,Class 8,2,6,20,Summer,1,0,AEP
PJM_West,WV,Class 8,2,6,20,Summer,2,0,AEP
PJM_West,WV,Class 8,2,6,20,Summer,3,0,AEP
PJM_West,WV,Class 8,2,6,20,Summer,4,0,AEP
PJM_West,WV,Class 8,2,6,20,Summer,5,0,AEP
PJM_West,WV,Class 8,2,6,20,Summer,6,0,AEP
PJM_West,WV,Class 8,2,6,20,Summer,7,277.3056546,AEP
PJM_West,WV,Class 8,2,6,20,Summer,8,745.6440599,AEP
PJM_West,WV,Class 8,2,6,20,Summer,9,908.9462359,AEP
PJM_West,WV,Class 8,2,6,20,Summer,10,878.1345271,AEP
PJM_West,WV,Class 8,2,6,20,Summer,11,975.1915384,AEP
PJM_West,WV,Class 8,2,6,20,Summer,12,719.4540982,AEP
PJM_West,WV,Class 8,2,6,20,Summer,13,704.0481979,AEP
PJM_West,WV,Class 8,2,6,20,Summer,14,505.3125201,AEP
PJM_West,WV,Class 8,2,6,20,Summer,15,855.0257455,AEP
PJM_West,WV,Class 8,2,6,20,Summer,16,754.8876001,AEP
PJM_West,WV,Class 8,2,6,20,Summer,17,579.2606579,AEP
PJM_West,WV,Class 8,2,6,20,Summer,18,502.23134,AEP
PJM_West,WV,Class 8,2,6,20,Summer,19,459.094911,AEP
PJM_West,WV,Class 8,2,6,20,Summer,20,171.0051491,AEP
PJM_West,WV,Class 8,2,6,20,Summer,21,0,AEP
PJM_West,WV,Class 8,2,6,20,Summer,22,0,AEP
PJM_West,WV,Class 8,2,6,20,Summer,23,0,AEP
PJM_West,WV,Class 8,2,6,20,Summer,24,0,AEP
PJM_West,WV,Class 8,2,6,21,Summer,1,0,AEP
PJM_West,WV,Class 8,2,6,21,Summer,2,0,AEP
PJM_West,WV,Class 8,2,6,21,Summer,3,0,AEP
PJM_West,WV,Class 8,2,6,21,Summer,4,0,AEP
PJM_West,WV,Class 8,2,6,21,Summer,5,0,AEP
PJM_West,WV,Class 8,2,6,21,Summer,6,0,AEP
PJM_West,WV,Class 8,2,6,21,Summer,7,124.78754,AEP
PJM_West,WV,Class 8,2,6,21,Summer,8,178.7080763,AEP
PJM_West,WV,Class 8,2,6,21,Summer,9,452.9325509,AEP
PJM_West,WV,Class 8,2,6,21,Summer,10,477.5819455,AEP
PJM_West,WV,Class 8,2,6,21,Summer,11,556.1518763,AEP
PJM_West,WV,Class 8,2,6,21,Summer,12,177.1674977,AEP
PJM_West,WV,Class 8,2,6,21,Summer,13,283.4679918,AEP
PJM_West,WV,Class 8,2,6,21,Summer,14,285.0085818,AEP
PJM_West,WV,Class 8,2,6,21,Summer,15,124.78754,AEP
PJM_West,WV,Class 8,2,6,21,Summer,16,58.54230066,AEP
PJM_West,WV,Class 8,2,6,21,Summer,17,55.46112634,AEP
PJM_West,WV,Class 8,2,6,21,Summer,18,83.19169524,AEP
PJM_West,WV,Class 8,2,6,21,Summer,19,4.621760767,AEP
PJM_West,WV,Class 8,2,6,21,Summer,20,12.32469586,AEP
PJM_West,WV,Class 8,2,6,21,Summer,21,0,AEP
PJM_West,WV,Class 8,2,6,21,Summer,22,0,AEP
PJM_West,WV,Class 8,2,6,21,Summer,23,0,AEP
PJM_West,WV,Class 8,2,6,21,Summer,24,0,AEP
PJM_West,WV,Class 8,2,6,22,Summer,1,0,AEP
PJM_West,WV,Class 8,2,6,22,Summer,2,0,AEP
PJM_West,WV,Class 8,2,6,22,Summer,3,0,AEP
PJM_West,WV,Class 8,2,6,22,Summer,4,0,AEP
PJM_West,WV,Class 8,2,6,22,Summer,5,0,AEP
PJM_West,WV,Class 8,2,6,22,Summer,6,0,AEP
PJM_West,WV,Class 8,2,6,22,Summer,7,41.59584762,AEP
PJM_West,WV,Class 8,2,6,22,Summer,8,454.4731179,AEP
PJM_West,WV,Class 8,2,6,22,Summer,9,374.36262,AEP
PJM_West,WV,Class 8,2,6,22,Summer,10,81.65110521,AEP
PJM_West,WV,Class 8,2,6,22,Summer,11,180.2486663,AEP
PJM_West,WV,Class 8,2,6,22,Summer,12,163.3022104,AEP
PJM_West,WV,Class 8,2,6,22,Summer,13,506.8530872,AEP
PJM_West,WV,Class 8,2,6,22,Summer,14,834.998098,AEP
PJM_West,WV,Class 8,2,6,22,Summer,15,888.9186803,AEP
PJM_West,WV,Class 8,2,6,22,Summer,16,777.9963817,AEP
PJM_West,WV,Class 8,2,6,22,Summer,17,491.4472328,AEP
PJM_West,WV,Class 8,2,6,22,Summer,18,799.5645962,AEP
PJM_West,WV,Class 8,2,6,22,Summer,19,70.86699795,AEP
PJM_West,WV,Class 8,2,6,22,Summer,20,18.48704307,AEP
PJM_West,WV,Class 8,2,6,22,Summer,21,0,AEP
PJM_West,WV,Class 8,2,6,22,Summer,22,0,AEP
PJM_West,WV,Class 8,2,6,22,Summer,23,0,AEP
PJM_West,WV,Class 8,2,6,22,Summer,24,0,AEP
PJM_West,WV,Class 8,2,6,23,Summer,1,0,AEP
PJM_West,WV,Class 8,2,6,23,Summer,2,0,AEP
PJM_West,WV,Class 8,2,6,23,Summer,3,0,AEP
PJM_West,WV,Class 8,2,6,23,Summer,4,0,AEP
PJM_West,WV,Class 8,2,6,23,Summer,5,0,AEP
PJM_West,WV,Class 8,2,6,23,Summer,6,0,AEP
PJM_West,WV,Class 8,2,6,23,Summer,7,163.3022104,AEP
PJM_West,WV,Class 8,2,6,23,Summer,8,403.6337617,AEP
PJM_West,WV,Class 8,2,6,23,Summer,9,691.7235236,AEP
PJM_West,WV,Class 8,2,6,23,Summer,10,315.8203136,AEP
PJM_West,WV,Class 8,2,6,23,Summer,11,633.1812402,AEP
PJM_West,WV,Class 8,2,6,23,Summer,12,553.0706963,AEP
PJM_West,WV,Class 8,2,6,23,Summer,13,717.9134853,AEP
PJM_West,WV,Class 8,2,6,23,Summer,14,469.8790183,AEP
PJM_West,WV,Class 8,2,6,23,Summer,15,682.4799834,AEP
PJM_West,WV,Class 8,2,6,23,Summer,16,691.7235236,AEP
PJM_West,WV,Class 8,2,6,23,Summer,17,916.6492549,AEP
PJM_West,WV,Class 8,2,6,23,Summer,18,734.8599526,AEP
PJM_West,WV,Class 8,2,6,23,Summer,19,280.3868117,AEP
PJM_West,WV,Class 8,2,6,23,Summer,20,212.6009881,AEP
PJM_West,WV,Class 8,2,6,23,Summer,21,0,AEP
PJM_West,WV,Class 8,2,6,23,Summer,22,0,AEP
PJM_West,WV,Class 8,2,6,23,Summer,23,0,AEP
PJM_West,WV,Class 8,2,6,23,Summer,24,0,AEP
PJM_West,WV,Class 8,2,6,24,Summer,1,0,AEP
PJM_West,WV,Class 8,2,6,24,Summer,2,0,AEP
PJM_West,WV,Class 8,2,6,24,Summer,3,0,AEP
PJM_West,WV,Class 8,2,6,24,Summer,4,0,AEP
PJM_West,WV,Class 8,2,6,24,Summer,5,0,AEP
PJM_West,WV,Class 8,2,6,24,Summer,6,0,AEP
PJM_West,WV,Class 8,2,6,24,Summer,7,181.7892564,AEP
PJM_West,WV,Class 8,2,6,24,Summer,8,166.3833905,AEP
PJM_West,WV,Class 8,2,6,24,Summer,9,126.32813,AEP
PJM_West,WV,Class 8,2,6,24,Summer,10,143.2745859,AEP
PJM_West,WV,Class 8,2,6,24,Summer,11,275.7650646,AEP
PJM_West,WV,Class 8,2,6,24,Summer,12,623.9377,AEP
PJM_West,WV,Class 8,2,6,24,Summer,13,947.4609637,AEP
PJM_West,WV,Class 8,2,6,24,Summer,14,1000,AEP
PJM_West,WV,Class 8,2,6,24,Summer,15,947.4609637,AEP
PJM_West,WV,Class 8,2,6,24,Summer,16,935.1362435,AEP
PJM_West,WV,Class 8,2,6,24,Summer,17,1000,AEP
PJM_West,WV,Class 8,2,6,24,Summer,18,831.9169639,AEP
PJM_West,WV,Class 8,2,6,24,Summer,19,710.2105581,AEP
PJM_West,WV,Class 8,2,6,24,Summer,20,241.8721528,AEP
PJM_West,WV,Class 8,2,6,24,Summer,21,0,AEP
PJM_West,WV,Class 8,2,6,24,Summer,22,0,AEP
PJM_West,WV,Class 8,2,6,24,Summer,23,0,AEP
PJM_West,WV,Class 8,2,6,24,Summer,24,0,AEP
PJM_West,WV,Class 8,2,6,25,Summer,1,0,AEP
PJM_West,WV,Class 8,2,6,25,Summer,2,0,AEP
PJM_West,WV,Class 8,2,6,25,Summer,3,0,AEP
PJM_West,WV,Class 8,2,6,25,Summer,4,0,AEP
PJM_West,WV,Class 8,2,6,25,Summer,5,0,AEP
PJM_West,WV,Class 8,2,6,25,Summer,6,0,AEP
PJM_West,WV,Class 8,2,6,25,Summer,7,29.27115033,AEP
PJM_West,WV,Class 8,2,6,25,Summer,8,269.6027045,AEP
PJM_West,WV,Class 8,2,6,25,Summer,9,446.7701907,AEP
PJM_West,WV,Class 8,2,6,25,Summer,10,238.7909727,AEP
PJM_West,WV,Class 8,2,6,25,Summer,11,771.8340216,AEP
PJM_West,WV,Class 8,2,6,25,Summer,12,660.9117689,AEP
PJM_West,WV,Class 8,2,6,25,Summer,13,452.9325509,AEP
PJM_West,WV,Class 8,2,6,25,Summer,14,435.9860835,AEP
PJM_West,WV,Class 8,2,6,25,Summer,15,121.7063714,AEP
PJM_West,WV,Class 8,2,6,25,Summer,16,258.8185972,AEP
PJM_West,WV,Class 8,2,6,25,Summer,17,101.6787354,AEP
PJM_West,WV,Class 8,2,6,25,Summer,18,69.32641366,AEP
PJM_West,WV,Class 8,2,6,25,Summer,19,81.65110521,AEP
PJM_West,WV,Class 8,2,6,25,Summer,20,90.89462818,AEP
PJM_West,WV,Class 8,2,6,25,Summer,21,0,AEP
PJM_West,WV,Class 8,2,6,25,Summer,22,0,AEP
PJM_West,WV,Class 8,2,6,25,Summer,23,0,AEP
PJM_West,WV,Class 8,2,6,25,Summer,24,0,AEP
PJM_West,WV,Class 8,2,6,26,Summer,1,0,AEP
PJM_West,WV,Class 8,2,6,26,Summer,2,0,AEP
PJM_West,WV,Class 8,2,6,26,Summer,3,0,AEP
PJM_West,WV,Class 8,2,6,26,Summer,4,0,AEP
PJM_West,WV,Class 8,2,6,26,Summer,5,0,AEP
PJM_West,WV,Class 8,2,6,26,Summer,6,0,AEP
PJM_West,WV,Class 8,2,6,26,Summer,7,263.4403673,AEP
PJM_West,WV,Class 8,2,6,26,Summer,8,654.7494547,AEP
PJM_West,WV,Class 8,2,6,26,Summer,9,871.972167,AEP
PJM_West,WV,Class 8,2,6,26,Summer,10,919.7303891,AEP
PJM_West,WV,Class 8,2,6,26,Summer,11,543.8271561,AEP
PJM_West,WV,Class 8,2,6,26,Summer,12,858.1068796,AEP
PJM_West,WV,Class 8,2,6,26,Summer,13,440.6078765,AEP
PJM_West,WV,Class 8,2,6,26,Summer,14,349.7132254,AEP
PJM_West,WV,Class 8,2,6,26,Summer,15,285.0085818,AEP
PJM_West,WV,Class 8,2,6,26,Summer,16,121.7063714,AEP
PJM_West,WV,Class 8,2,6,26,Summer,17,372.82203,AEP
PJM_West,WV,Class 8,2,6,26,Summer,18,234.1692026,AEP
PJM_West,WV,Class 8,2,6,26,Summer,19,246.4938999,AEP
PJM_West,WV,Class 8,2,6,26,Summer,20,26.18997888,AEP
PJM_West,WV,Class 8,2,6,26,Summer,21,0,AEP
PJM_West,WV,Class 8,2,6,26,Summer,22,0,AEP
PJM_West,WV,Class 8,2,6,26,Summer,23,0,AEP
PJM_West,WV,Class 8,2,6,26,Summer,24,0,AEP
PJM_West,WV,Class 8,2,6,27,Summer,1,0,AEP
PJM_West,WV,Class 8,2,6,27,Summer,2,0,AEP
PJM_West,WV,Class 8,2,6,27,Summer,3,0,AEP
PJM_West,WV,Class 8,2,6,27,Summer,4,0,AEP
PJM_West,WV,Class 8,2,6,27,Summer,5,0,AEP
PJM_West,WV,Class 8,2,6,27,Summer,6,0,AEP
